Unnamed: 0,_id,date,bug,__,asm,cf,nif,var,ifc,nel,lc,lcv,mc,fmc,md,sqa,smc,cmc,sw,nt,ntc,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
11299,I6b7e226bb5f3ad61a7fa338c08f3ac3845c1b203,1567493591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,11,1,61,0,0,83.8646875,1,12629,145.95344532469161,0
11300,I2e2ab3da5da547e0420e3e61f91452ef0edeb755,1567494178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0.0,2,0,1359,1,4,896.8596643518518,26,23,5.003678244850542,0
11301,I059eff1479458386f3af58d1b385dd6a21d18559,1567494433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3,1,137,0,2,0.0,12,239,1.7075247083990932,0
11302,I9437323e065c584b07736fd1f8a792dbeef94618,1567495019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,6,6,48,0,2,75.62458333333333,8,155,2.76787208593608,0
11303,I8589befc74bbcd45934ef04ff5a020f5a614b9d9,1567495273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1.3221793455166668,9,2,1267,1,19,3.8335686728395064,215,814,24.55603324302132,0
11304,Iac15816fd4d68206184549c7b47670f9d3137527,1567495494,0,0,76,32,63,413,69,17,26,18,150,141,70,12,0,98,0,20,20,1,5,5,0.8680403986166403,38,0,1291,1,6,47.49316435185185,44,23,5.003678038787983,0
11305,Id7ad34637e8f316a1b3e48aded8e6d9496c15fdd,1567495704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,11,8,139,0,2,0.0,11,239,1.7074830510987766,0
11306,Ia14cac1d1346fca3bd345de4831856d878ab1ed1,1567496117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,142,0,2,0.0,10,239,1.7074695160820097,0
11307,I2bb1cd8c19addda7955886b8cb582d0effe64f4e,1567496189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0.0,2,0,880,1,4,0.0,18,22,4.0036779299724685,0
11308,If6a07c5b9b327e16bc53afd5a2f5a736090494fe,1567496488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,3,142,0,2,0.0,9,239,1.7074573579875458,0
11309,I9304332356d4cbec2ff42028727015469efe9d77,1567497862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,12,13,48,0,6,28.737048611111113,18,155,1.7801517951279788,0
11310,I288acf670160b9bcd2d04f572a902b5838b4d4f8,1567498313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,46,4,5.780948134107598,59,59,6118,0,36,10.646143353174603,5691,2422,99.31492217697037,0
11311,I7f2d3b2a3d2af3b03196b4429a132d886986b6ea,1567500629,0,0,172,83,192,1418,273,10,2,6,1043,989,186,32,50,413,0,20,20,1,3,5,1.5978026854777119,22,9,1292,0,5,156.62720833333333,71,79,7.3138200890124,0
11312,I9d8f8d38029707398985a91160726e4d56f4cc82,1567501883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,25,0,3,6.036585648148147,15,881,41.07125089261446,0
11313,Ib8d0037aebdd370ca4858b19b2b32e26ae8e2111,1567503608,0,0,348,86,101,1599,111,28,12,18,781,781,156,71,46,310,0,18,18,1,2,2,0.6500224216483541,1,5,1007,0,2,129.98094907407406,21,246,10.556045040731435,0
11314,I7811e613c3b3de6156a9d33814744f4a41686384,1567503623,1,1,184,48,80,598,98,2,12,14,356,306,96,36,28,152,0,4,4,1,3,3,0.22349355095255533,66,68,1393,0,22,40.53440586419753,97,735,30.21153847410665,0
11315,I66ea77bb029df36477d87334edcf0f2373ab736b,1567503729,0,0,226,56,126,964,176,14,0,0,472,414,86,46,16,198,2,8,8,3,3,3,1.5566567074628228,4,3,1157,0,3,606.9585879629631,12,996,8.937369895888176,0
11316,I2a72ff90c9aa4c75539a0c87b915f9448e9dd07f,1567504003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,18,0,3,63.937118055555565,9,745,8.459026324303649,0
11317,I7fa6183f70dd4aec420638d8945acb19e48dbc68,1567505013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.0,2,2,16,1,5,550.537488425926,14,609,6.795375104172348,0
11318,I8e93463570de5b896f99b5770f36908337a2616d,1567505110,1,1,4179,44,282,24228,340,36,26,56,20870,20840,818,1159,1994,308,0,28,2,2,2,3,1.2807802554188217,65,1,13746,1,14,4.769259259259258,189,617,8.092869651871558,0
11319,I890ee57f3c10b997441daa459cc894f42ab96a72,1567505303,0,0,0,3,4,9,6,0,0,0,4,4,7,0,0,3,0,0,0,1,2,3,1.3092165779189282,70,39,143,1,2,254.30939043209872,8,1633,60.054934338315356,0
11320,I408e62ea5df39067de687aa5efe4882a6ff8f1eb,1567505614,1,1,212,12,100,512,109,8,46,18,188,132,64,40,10,58,14,0,0,1,1,1,0.0,2,2,725,1,13,77.03707175925926,32,839,110.77080745646496,0
11321,I66dfbf40041824cb15c40f2d6d26f08069e60751,1567506509,0,0,4038,80,2370,11544,3226,248,378,726,5069,4495,450,718,508,1789,38,32,32,2,2,2,0.9709505944546686,6,14,9063,1,20,51.185086805555564,96,129,2.1521988409291204,0
11322,Ic41cd6004423eb2ccf64f946f5caf3ee592c1d36,1567506676,1,1,215,12,103,519,113,8,44,18,189,132,64,40,10,60,14,0,0,1,1,1,0.0,22,9,725,1,13,0.0,31,839,110.68504802563736,0
11323,I7fb59bd99f6c34d1fb2bfef9603336c76a80fb51,1567507002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,12,0,2,11.04394675925926,6,14,1.0008339819296386,0
11324,I1aec64b3053b163b3d9e565bed089d00695d8600,1567507355,0,0,108,17,25,494,28,2,1,3,379,362,52,26,33,73,0,0,0,1,1,1,0.0,84,48,455,0,4,0.0,17,1203,80.38230642308156,0
11325,I69caf7992433e438c69a1178f38920dcf43b8ff3,1567507614,0,0,132,8,94,466,110,4,80,16,231,227,44,20,12,114,0,6,4,1,1,1,0.0,17,13,620,0,9,0.0,42,12627,87.67282334806066,0
11326,Iaffe3d495d9e8c0dcbf76a6a4a15e08c63cde3a8,1567507735,0,0,217,13,107,525,116,8,42,18,190,132,64,39,10,62,14,0,0,1,1,1,0.0,15,11,738,1,13,0.0,30,839,110.60045396473738,0
11327,I4ba8e29406932feaddd4b3c3b2c3f573b5bc500a,1567509299,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1.6493911768993947,127,119,1658,1,1,12.119636243386244,99,577,9.147094368339216,0
11328,I66f875325dbbca436cb72254f11399c69e27ffc4,1567510556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,14,0,3,6.605,19,1320,8.466412046177894,0
11329,I824d63d16cf19ec34098e343cec13e8764532fda,1567514770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,10,0,4,30.91302083333333,8,64,2.827317085737428,0
11330,Ib7f248a0393880c5a05221f29dc9223ba232855c,1567515402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,3.459431618637298,11,11,978,0,11,241.63828703703706,134,117,24.198188820802613,0
11331,I353ac3f23024063722abc7340bc9a6df3c615741,1567515504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,46,4,4.443120655344539,359,359,6118,0,36,0.0,5635,2422,98.63099357952535,0
11332,I54a353e0d2f697e52bd8f6a384c5e47509e99e72,1567515586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,115,0,4,6.806574074074074,28,181,43.08056416904324,0
11333,Iac5dc9683cea97db04d20f27c10f2e103d3ae7b5,1567518221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,49,5,4.9397480263986315,68,737,7209,0,36,0.0,5688,2422,98.52820794874935,0
11334,Ica30386fd9989992d74432b20d22870c7999d19a,1567519078,0,0,348,86,101,1599,111,28,12,18,781,781,156,71,46,310,0,18,18,1,2,2,0.6500224216483541,5,1,1003,0,2,9.859004629629627,25,246,10.45206364489233,0
11335,Ic3f33a83f9baf8d666a2e7f074ff9a5fecf89a70,1567521511,0,0,348,86,102,1600,112,28,12,18,781,781,156,70,46,310,0,18,18,1,2,2,0.9544340029249648,3,5,1007,0,2,121.34752893518518,23,246,10.435975211947609,0
11336,I7e88c7c7d202f1e3fb8e143277650aa5fefff439,1567522255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0.9956903401995408,55,113,388,0,1,0.0,106,2422,98.37800524621305,0
11337,I7f5dcebc2e5816c845fa63046c67bc2301926e2a,1567522981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,55,4,5.542490172247737,89,89,7366,0,36,10.971493055555555,6073,2422,95.52752893530341,0
11338,I4d57f8ea0ab1f8fbd73fd75861f2f751c4aba0a6,1567525574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,55,4,4.746478133666939,427,427,7366,0,36,0.0,6876,2426,155.6974580570107,0
11339,I48ff1d51122ff73e0561f1fcf52a532221810e5d,1567525673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,53,4,5.70949116019916,104,104,7805,0,36,10.795947488584476,6729,2426,155.00153579035313,0
11340,Icfd5a612055feeff04733c0d2c44837ab554a2c4,1567525673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,58,5,5.114196021010375,92,1213,9190,0,36,0.0,6934,2426,155.69238697901184,0
11341,I64c03436c285bd8eb5e87abe560417402b60e695,1567526643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,53,4,4.922813642044903,451,451,7805,0,36,0.0,6656,2426,154.9208287100013,0
11342,Icd6630db6458971f840c3ab4553e00f6c775ede0,1567527883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,56,5,5.17664742983965,6,1120,9112,0,36,1.7938663499025342,6706,2426,154.8193592292444,0
11343,Icd21a8fcccffd56bfedbd037e48028308db6d13b,1567529028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1.3557247693785606,41,192,223,0,3,10.365995370370369,148,2426,154.43338864849747,0
11344,If67ff38cd1e22ccee84ac0b41be89080ee33aa27,1567533067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,0,8,1,3,178.90917824074074,7,617,13.644436885684945,0
11345,Ic27809bfb30c11157c7e3655e12b01713531967d,1567537397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.0,12,0,236,1,1,0.0,21,993,9.384027627481343,0
11346,I14cbfaaf48c5897d4f8feab358ecc8b4d16eb5ea,1567541735,0,0,95,22,44,270,52,6,6,10,245,239,61,19,7,137,0,2,2,1,2,2,0.8631205685666309,13,1,396,0,8,124.44373263888887,22,2403,70.8066444937115,0
11347,I364ca7209719299761893c832cca7a51479db40e,1567544609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3,3,250,1,13,6.655034722222222,119,814,22.724952817605796,0
11348,Ia55662ededf6d38db327ac81ca86dee25256978f,1567547211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,2.8073549220576046,7,0,67,0,3,43.83490575396826,102,818,29.19981482249296,0
11349,Id1e5e3af25cc31b23f159da89f3664bbe35a131e,1567550747,1,1,4200,44,282,24364,342,36,26,56,20985,20955,822,1166,2003,308,0,28,2,2,2,3,1.139515357391056,80,1,13810,1,14,0.1951273148148148,186,779,9.489608485025796,0
11350,Ic89873d559f8acb85f86ba17c25c7bcf862ff254,1567551678,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,91,2.024685072953021,697,854,7036,1,15,65.2564393715524,259,620,103.44587969795998,0
11351,I3d1e6fe07c2a11c14c102126358150d2ed00bed2,1567551919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1.584962500721156,3,3,123,0,2,2050.4375077160494,8,6477,63.09919956325575,0
11352,Ia314d88f82d68a96062549a972cbdaee060bc6da,1567553041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,13,3.5244696596671927,155,155,1519,1,8,6.6661921296296285,399,590,52.71020345073443,0
11353,I2ca40939fd6c9d9ce18b71d286a1d909250778e8,1567553186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1.584962500721156,3,3,825,1,13,0.0,87,572,12.82741666643664,0
11354,Ibd760ea83a5d075524b5daeef97dde156a6fe607,1567554198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,14,0,4,6.50537037037037,21,554,5.861923667665431,0
11355,I2100f845585735fdbdac3c71903892a66359aef6,1567554774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,5,146,1,5,0.0,44,591,64.86722567575143,0
11356,I367fb38a274662a8813984d4dd509ceb1fcaf6ef,1567558217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,21,0,2,50.567361111111104,12,101,1.52209435250882,0
11357,I62b48fc1b89e9159ca4df5200a6939e59be3767e,1567559525,0,0,248,42,196,1090,248,2,14,44,674,664,78,54,30,262,0,30,32,1,5,6,2.5849625007211556,6,6,976,0,15,208.67570794753087,87,12625,148.23755897729066,0
11358,If05cb5e80c373b279c5186bd5cc2253644fc9224,1567559720,0,0,172,42,82,616,86,0,12,58,396,376,64,32,40,98,0,0,0,1,1,1,0.0,1,1,518,0,5,78.52552083333333,13,12627,84.19037914153601,0
11359,I74636dbde847e5b473b2b6720e11f49afdaccb3d,1567560002,0,0,82,18,0,540,0,0,0,0,110,110,20,18,14,8,0,0,0,1,3,3,0.8658566174572236,11,11,236,0,13,152.59776620370369,36,12620,123.59539405527607,0
11360,If5c456fb90063919d927edfd9f07012ee5bbb55c,1567560560,0,0,542,28,266,2322,360,52,22,44,1178,1062,162,104,10,450,6,0,0,1,4,4,1.7903864381243382,20,16,2008,0,7,777.5507494212962,25,230,15.924516850366938,0
11361,Icb998584d2c26b5c6d6909c2e2bcd5d75646fb6b,1567561327,1,1,2392,361,967,7579,1105,100,162,402,2549,2277,446,483,184,943,20,18,14,1,1,1,0.0,7,8,5941,1,26,26.34922453703704,187,12620,55.26530866942443,0
11362,I0b420bf2e6b86c3627c52ca67bdad62978030501,1567564496,0,0,2388,362,966,7569,1104,100,162,402,2546,2274,446,482,183,940,20,18,14,1,1,1,0.0,2,7,5940,1,26,0.0,186,719,15.89495247215693,0
11363,Ia4f4d054b6b93c241a5593a73dd7da69c7804b49,1567565957,0,0,511,76,246,1689,280,40,116,48,634,387,155,78,13,340,42,52,52,1,1,1,0.0,25,16,2179,1,8,370.8423726851852,55,766,39.196285466976384,0
11364,I489af5957a4027dbe9c9eff9b4b4f2ec89254916,1567568695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3,4,15,0,2,25.815543981481486,14,697,7.097233865768483,0
11365,I4a9b48695ac9a78ee971a64bd31fd60654e087a6,1567571414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,7,0,1113,0,7,27.452858796296297,144,329,7.162453630748033,0
11366,I44d2ca2dffbbbeabf5dd8e464216e1a679285cf9,1567571936,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,41,1,8,169.63533564814816,11,12615,98.02186122990072,0
11367,If9ed21aa2b534b6552f4d44933dea60596aea40c,1567573545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,2,5.20131106679632,57,57,1867,1,9,214.3990794159544,232,181,42.02887509146822,0
11368,I94e17744d171ea380484873a39e61165ea45c3fa,1567574561,0,0,50,20,24,236,24,2,4,12,126,112,70,6,8,78,0,4,4,1,1,1,0.0,2,2,532,1,3,3171.607384259259,4,715,3.6767627531183935,0
11369,I789344a6d12be7884a3788e239ff9d2e6544dbaa,1567575921,0,0,82,16,22,314,30,0,0,0,142,142,14,11,0,16,0,0,0,1,1,1,0.0,141,29,326,0,0,0.4672222222222222,6,1312,13.030367803274364,0
11370,Ie4cf0b780a49cae243306067acf2eab04dc52d2f,1567575934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.9910760598382222,5,4,774,0,4,4.848101851851851,13,573,12.077450424836293,0
11371,Ia12ef34271bb15d42cdc55b2285b828a5759ff86,1567576293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,229,5.816482227553331,0
11372,Ia20486c3adfef978b7c695ae2c4c3f7ee8a3eb2c,1567576335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,12,1,1,64.77429398148148,4,108,2.165395304708949,0
11373,I0f4399a1ffc04bea60890db083e2b0a02fc95f60,1567576504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,12,0,4,6.6920370370370375,20,590,37.89525012143185,0
11374,Ia40ee44fbcf70fdf42f9e52c0a4273594e2ae886,1567576536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,0,0,0,0.0,1,229,5.812998284521544,0
11375,I87639879dee783207d50dbe348f34bcb9986d9ab,1567578056,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.9852281360342516,5,9,225,1,2,15.030225694444445,44,315,3.7336775740621113,0
11376,If62eea7746461eefcf771fc27021304d19477367,1567578821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,15,13,225,1,1,6.707476851851853,3,637,125.83746756753686,0
11377,I77a8c73cfd0a27b1242eddf32da513ce0148260e,1567580257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,53,4,5.70949116019916,104,104,7817,0,36,6.268170345002536,6508,2425,149.0637430717993,0
11378,Ie3dfc3015f51bbd97cd051cf5e62feeb41a6148b,1567580542,0,0,44,608,39,812,52,4,0,0,206,199,25,12,6,79,0,2,2,1,5,6,1.1927169099658124,58,40,3960,1,16,51.729309413580246,322,458,13.217888446133218,0
11379,Ia61d32d1cefced21f4aef751d95183380eb1c6b2,1567581250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3,3,485,0,4,6.815162037037037,46,554,4.8446441332780585,0
11380,Ie6dac7b1c02ee4b1cce2f9bd7d55999367ded587,1567581339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1183,21.44631296375016,0
11381,Ia2afa3207ae68982b0c91dade401683409734883,1567581434,0,0,26,0,8,68,8,0,4,6,32,32,4,8,0,10,0,2,2,2,4,5,1.5085904903713403,56,3,641,0,0,26.80013888888889,12,1312,11.930665628820131,0
11382,I5300af5342fcefb01aeee618a133e30933e9c4d2,1567581444,0,0,1054,17,778,3806,974,224,70,66,2893,2829,276,189,57,1417,14,0,0,1,5,9,2.8737440403496777,149,28,4598,0,8,253.70631430041152,80,234,23.235685465958014,0
11383,I789c71e66eb9deb1dec591ef59bef8142ba270e7,1567581503,0,0,15,10,2,56,2,0,0,0,48,44,11,5,2,19,0,0,0,1,2,3,1.2353473971998952,32,5,236,1,4,35.827901234567896,11,308,7.078819170844184,0
11384,I2f07b70159f12597aea840beadfeeb631b77ad19,1567583534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,3,5.114369445886754,36,36,2290,0,31,6.278875661375662,1634,2425,108.89401291942465,0
11385,I96bbefd698c74e450d05d21572d4769c6c5aaea6,1567584068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,53,4,5.70949116019916,104,104,7817,0,36,0.0,6435,2425,148.6618085314692,0
11386,I70d2d91a2f358988744b93802ddd104d167d51cb,1567584755,0,0,11,4,2,37,2,2,0,0,34,34,20,2,3,24,0,3,3,1,2,2,0.9904799742690308,25,36,156,0,0,1.8103703703703704,8,210,17.324897212913026,0
11387,I5ce8ab5e93e1632b930111a0839b8e66074c0f1c,1567584755,0,0,23,2,8,68,8,4,0,0,141,141,28,2,15,33,0,0,0,1,1,1,0.0,100,85,236,0,0,7.814386574074074,4,210,18.283293124926168,0
11388,Icaab45ced5ef10692c65eb9a4dd94224ba6fa894,1567584755,0,0,18,12,86,270,88,0,0,0,633,585,86,0,19,212,10,20,20,1,1,1,0.0,25,22,705,0,0,87.36085648148148,1,211,19.283293124926168,0
11389,Id01121008e10f173a9ceebc170b73a22c714d3e2,1567584755,0,0,186,24,22,576,24,6,9,4,319,319,82,46,28,139,2,24,24,1,4,4,1.8278072817681228,31,24,1053,0,0,3.3102256944444446,8,210,15.95317860153124,0
11390,I3527681cf219e8e0a358986398891a3a1fe8b303,1567586425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,3,5.114369445886754,36,36,2290,0,31,0.0,1598,2425,108.24730336739681,0
11391,I9316ec1f19fece2a1c6ca51a54a3ee15c795dbc1,1567586667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,39,39,79,0,3,6.748344907407407,27,617,5.330520932829648,0
11392,I99afec8b6e8d6d093dd13dbb52daae87531332ec,1567588481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,9,0,1,505.9815856481482,3,6474,60.73530343009828,0
11393,Icda97aece2eeb82be24e5edfbf4a85f3064aedda,1567589164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,11,3,228,0,2,15.577962962962964,10,315,4.48185009254887,0
11394,I0de0cd75f138b6374c5a897497c7933f6904b061,1567589236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,646,0,6,0.0,492,6473,59.7295517760552,0
11395,I8b9c014365482fb283715ede13c22ce7768e62ce,1567590446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.7642045065086203,3,6,128,0,7,128.29416087962966,56,238,6.179663602002902,0
11396,I114240edca9eb066f93b7531abb3ff24dc01bf0e,1567591258,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,10,0,0,1.1278935185185186,15,237,4.185905131419182,0
11397,Ica406e85be11bdc823b290607862c671bd070598,1567593320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,646,0,6,0.0,490,6473,59.698497729288825,0
11398,Ie96c1693d2099a7dbc4375f4772124ed3bf0a104,1567593804,0,0,82,36,54,383,75,4,0,0,319,277,76,18,34,131,0,10,10,1,1,1,0.0,1,1,511,0,12,256.60466435185185,44,80,5.592116047362187,0
11399,Iac79dae5ba9a225421bd5879f12717a323635a13,1567594131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,646,0,6,0.0,487,6473,59.69234267166022,0
11400,I404d984a4bd53f020665b0bc846ef99726f3d1b2,1567594463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,30,0,2,6.6572453703703705,16,14,1.0,0
11401,Iaad841ac43c123a50d50b0a0ea1d7560ab10fc29,1567595044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,5,4.221928094887361,20,20,1381,0,17,6.463612938596492,941,2425,76.88607954468092,0
11402,I1bd19561b56109e4b5e4477ca3f504bcfb8fd9f3,1567595044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,5,4.221928094887361,20,20,1381,0,17,0.0,922,2425,76.88607954468092,0
11403,Ia4dc363010844be755f8b7b224a4f1a2ffcc5692,1567595478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,21,0,3,6.716273148148147,20,1183,21.435190773929108,0
11404,I66fab97f449bd9fbecaef9e7ff4454db14bb4d78,1567596405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,13,13,36,0,3,6.696932870370372,15,2425,60.34806925410279,0
11405,Id90ef3fb79418478e4896809574adc81bb88ec31,1567599848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,13,0,2,6.748784722222222,23,218,32.84974275640386,0
11406,I03886b473d22c4ff7b599f9a18ccef325875c054,1567601822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,31,0,4,176.08460648148147,9,6473,58.73922955557368,0
11407,I24746335db132bf20f400cb3db400737596d4542,1567615997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,1,3.950212064914747,28,0,615,0,8,573.5732436342593,110,784,20.400463916712056,0
11408,If2e2406bdc7c5b3630360cd12e8badbd3346a7dc,1567619357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,53,53,1749,1,1,93.39247685185184,5,818,24.088544298710765,0
11409,I8c663a887545f982ad35b0efd7375e682b737154,1567630682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,2.96295789211551,209,5,51,1,1,81.44661342592595,12,336,14.582948386109582,0
11410,I0d18aefd1e31d8f4f328fe0cb79e688a5e048851,1567638860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,429,0,0,0.3954976851851852,3,634,26.806718135920764,0
11411,I800bf4d91112722f137b79795e318a995626e497,1567639142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,4,4,1118,1,35,0.0,155,12581,216.6858441159229,0
11412,I092806576d063852ec344192eb8d95769f29ce54,1567640961,0,0,64,8,31,289,39,4,11,2,179,177,28,12,10,72,0,12,10,1,1,1,0.0,12,2,350,0,13,63.31563657407408,34,698,11.895906113071414,0
11413,I07e140a0418fcad273c98237f64407fd2da38446,1567641419,0,0,120,56,32,475,32,6,0,0,160,160,25,32,16,36,0,2,2,1,1,1,0.0,0,7,334,0,10,0.0,22,697,8.738220926125377,0
11414,Ie5e8b7f3e9b60ab5427efdffb9e74731edee06df,1567641967,0,0,15,6,4,52,4,4,0,0,32,30,12,4,3,16,0,0,0,2,2,2,0.8383729377099397,49,7,74,1,2,1019.6758564814813,7,60,2.144271097708643,0
11415,I906c86ddb9b52077fab4e70087b9dc2c45af306f,1567642330,0,0,50,18,18,149,18,2,0,0,57,57,23,4,6,29,0,0,0,1,1,1,0.0,0,7,216,0,7,372.9062268518518,21,12618,123.00165675546891,0
