Unnamed: 0,_id,date,bug,__,bns,lbs,ats
9510,I2c402bb040b8cb6f2901e906909fc3fc41a709d4,1564550764,0,0,0,0,0.0
9511,Ieff076a5bc5c4ba2ea2b398cdcde754130beb86f,1564645150,0,0,0,0,0.0
9512,Ie49bd61e62fe9faec22e8c10d24ee6695c34bad6,1564639565,0,0,0,0,0.0
9513,Ie0ad572e588fcb859ce28ea21f98132d49fca19f,1563963878,0,0,0,0,0.0
9514,Ib1aa6cf2e84f2bf92018f15ce95a048394c26d32,1564142903,0,0,0,0,0.0
9515,I985c741035345091eb9e75b2066993f79e17202f,1564137626,0,0,0,0,0.0
9516,Iccaa71ebe71e06f6c9a7b552fbb72f923be3f858,1564558089,0,0,0,0,0.0
9517,Icff9052a1719c1fe949fd18ce58718e08b57b6d4,1564571255,0,0,0,0,0.0
9518,If810f756b3cb46ded8397be52cd40e971e284f5f,1564636464,0,0,0,0,0.0
9519,I3e0ad6c6460a053b109c2f60b87b2680071fb41c,1564558362,0,0,0,0,0.0
9520,Ib93ccfa8f960f8089fb9f98bd7bf86374dc734f8,1564635491,0,0,0,0,0.0
9521,Ie8ee4393df18478bbefed74536d752e905b98472,1564131192,0,0,0,0,0.0
9522,If1ae693143a42210fd2544e2ed8cb294f9a0e72e,1564131192,0,0,0,0,0.0
9523,I2d5008d665c44554e72efe49fc4687bbab367fd2,1564630483,0,0,0,0,0.0
9524,I7fbf5bc977c9cfa2a323c6cf56f3bf2319f70345,1564630315,0,0,0,0,0.0
9525,I3ee27e0b3c3b1bfb3c189f31afbdc74316e2a1e3,1564626547,0,0,0,0,0.0
9526,Ib1346d31035d82c293c686fd5fa1c78c2ed0ea73,1564626018,0,0,0,0,0.0
9527,I45e506f33a0485020d0d8d91271ba2a5508155e4,1564617525,0,0,0,0,0.0
9528,Ia9cef661fc8d1465b01a78e58e9f0dce262fe691,1564495254,0,0,0,0,0.0
9529,I3a286f71b6fcb6a5a447a2be47490d5b12fb7287,1564501909,0,0,0,0,0.0
9530,I9a71d5f1d309fde51f516fe3a50ad3d512d52254,1564619025,0,0,0,0,0.0
9531,Ib774c88c71f4851552d171f850494b54e1340d05,1564618329,0,0,1,0,0.1456129056178942
9532,I504782935f923eae1a53845db9eba463eb2a567c,1564616348,0,0,0,0,0.0
9533,Ia2a67ca1977d77e75bdb2b2a7ee3e264f8c45c09,1564616085,0,0,0,0,0.0
9534,I38c6003c1ab44de807c0b88a43f60dec6848d0cb,1564155032,0,0,0,0,0.0
9535,I33c9bb5589ad84b1496e8713c01b7c05cc68338e,1564518817,0,0,0,0,0.0
9536,I0004130cb3409c8f93444ee89d9737249179bacd,1564561369,0,0,0,0,0.0
9537,I7e5f1bef7dfce29abf09ea284c6a64e2b5ee45b5,1564561369,0,0,0,0,0.0
9538,I2086b84a450b7422c603f8f80c301046c92feceb,1564518817,0,0,0,0,0.0
9539,I120c9ec04c3c021a5fdcef13d9b024b9da01483e,1563796461,0,0,16,0,0.021875505764042544
9540,I68d2ae5bbcb143b35dec6b1c3279fe4c4ae1f142,1563538551,0,0,0,0,0.0
9541,Icc3a42b9133e3a48d874cff3eb005b979c2c5814,1564734496,0,0,0,0,0.0
9542,I89f0d3e23300e50383619c491765fe17c0ee0ebb,1564340520,0,0,0,0,0.0
9543,I8cdc9edd4eca394cde0756094260276f9e73f35d,1564751300,0,0,0,0,0.0
9544,I07fded3c9ae094858b1339899a0dfe049ec3fd95,1564579045,0,0,18,0,0.03104002723287832
9545,I37f6f357e10f0b0dae56594b3ccd417629f66631,1564667401,0,0,18,0,0.028478051243971205
9546,I37266011eab2d8eb5c245bfc6938b0cdb62209d7,1560927203,0,0,0,0,0.0
9547,I26d938fba7bb45e495e7c26d1dd4cc39fb5bf61d,1563532987,0,0,0,0,0.0
9548,Ide57a86eaca69fadac118b61ac1fe2c64f785646,1564739287,0,0,0,0,0.0
9549,I0f2d267e46b36bc40297c9657c447f3fd8b9f831,1564123328,0,0,0,0,0.0
9550,I065d76e8560de9198b9465021d13d221b57d792b,1564728458,0,0,0,0,0.0
9551,I8cff594cd98e6f3fa59f42881a3726a36e3e532f,1564555692,0,0,1,0,0.7534664689979943
9552,Icdfae07fd31285c53bd260728d6b9777276a4c65,1564729288,0,0,0,0,0.0
9553,Id0911c9823d1f26b54196d271b058a48cb51dea8,1564729861,0,0,0,0,0.0
9554,I4f16f412447a07de32a2d09894372284e0cf8296,1564727749,0,0,0,0,0.0
9555,I29d6ac0bbe5f031e2572472dcbe27b1fc72bbd72,1564730150,0,0,2,0,0.014373412188371845
9556,I9be339fe47ff51c0efecc97df7f320d735b82702,1564693195,0,0,0,0,0.0
9557,I0f6604393adb5e783d8d1fba0c60776fdba0e00a,1564728241,0,0,0,0,0.0
9558,I6f715fb099e2be61bfb266405f1e90293cefcb30,1564645961,0,0,0,0,0.0
9559,I292dce6ee00be2517e53d99e17389c2d4fa081f6,1564645919,0,0,0,0,0.0
9560,I2b14368c3bb602418a6fc0a8a3d1d6d759e14651,1564650633,0,0,0,0,0.0
9561,I74ad49e651c34c74d0e076aadf4fb1b153a4c62e,1564485943,0,0,0,0,0.0
9562,Ib16b4719f4960779bacb0a4d5d74ecc751e924ce,1564721782,0,0,0,0,0.0
9563,Ie7850c8277a8a4c7aa5790e3f3d7990f26e90e62,1564620673,0,0,1,0,0.5806490635017709
9564,Iaa29b2a34b7919532ab16e2d7386fb35d7860b22,1564661096,0,0,0,0,0.0
9565,I4b8b8cab4c10d05f43bd6dc6ff1aed742d59b22b,1564561987,0,0,0,0,0.0
9566,Ia87fe10e9ff939e824c23e9aa223c3cfdd801f9f,1564671205,1,1,15,0,3.0739949139068923
9567,I473fc8ae6befcacbe914f83eb3c94596addf0567,1564646483,0,0,0,0,0.0
9568,I7e6bc4940e9b026a30b81e1993ab09c7d5332753,1564572160,0,0,4,0,0.017725176129800353
9569,I6de839852184933419f787686006b85e981a8a35,1564718962,0,0,0,0,0.0
9570,I0098668c1ffbd59afff7fa3f95765722a9e3ebea,1564718426,0,0,0,0,0.0
9571,I7241470ee694234447ce8b6106f281d6766bd2b0,1564669171,1,1,4,0,0.06893755017640298
9572,I5ada91fb031318d222a21ba32f9315a6f2b88462,1564717977,0,0,0,0,0.0
9573,Ifc9d6974bfc3b277c3fbc6179507969b4ef97945,1564717657,0,0,0,0,0.0
9574,Ib0da485e44b7da3fa32fc27a0d7a37b3bcab469e,1564717657,0,0,18,0,0.027287358351721937
9575,I03fdea133abe4ffe43a7f405125437e9c5abb6f5,1564714366,0,0,0,0,0.0
9576,I39f2e3f6e5669e99263cb7ce881f8a7b3dc6e001,1564712922,0,0,0,0,0.0
9577,I66a15db4c5d91fe40b1f35065eb34d1ba9ff91be,1564711935,0,0,0,0,0.0
9578,I92d6478bf66eeec8f527d8fe48398377bfdae98f,1564711615,0,0,0,0,0.0
9579,Ife7eb85f2e5648b79d1a44848c66f3a7de799d31,1564709742,0,0,0,0,0.0
9580,Ifbe35d0e7470fa1d9bbc9de1999f6ca7c9c20092,1564384225,0,0,6,0,0.022195042883323825
9581,Ib5c0f6063cb177c4edb54ea3ded5890154125051,1564706225,0,0,0,0,0.0
9582,Ia0727e834ccb55795f20292073de27bd74b68e5e,1564561369,0,0,0,0,0.0
9583,I4427b4533fb160ff3793f9c30eaf10a368504e2a,1564642151,0,0,0,0,0.0
9584,I05bcf9b12dc42445abc8e0534881adc01043a931,1564825979,1,1,0,0,0.0
9585,Ib3979f577331149eb4d712d1be6d2196f0a431d3,1564819018,0,0,0,0,0.0
9586,I848d106ed1bcf1495c2b5f4c5a606809ca757e54,1564816802,0,0,0,0,0.0
9587,I8188d0801c7e0614eb50869e0caecbe027c8708c,1564820026,0,0,0,0,0.0
9588,I63743bc97a683063745a801faffba29f34205a60,1564815036,0,0,0,0,0.0
9589,Iff6a8d17d88a76e9fc3f25f17b16d410a3b80bdc,1564727455,0,0,0,0,0.0
9590,Ie9d5e3c4e5aa6b27aa353f9fd1b87625c6b9913c,1564803617,0,0,0,0,0.0
9591,Ie505ed12b884b11053cb8f91127f4582621fca22,1564803198,0,0,0,0,0.0
9592,I259fed5bffc5fc000172342525310cf9eb276c27,1564763777,0,0,3,0,0.02037218992334615
9593,I645403cb64035a55e0120dc7bc062ecbdd1dffc3,1564733935,0,0,2,0,6.241241366715942
9594,I9f36fc8f551039026d6620632a821180051bda5d,1564728060,0,0,0,0,0.0
9595,I23087ef4941cf340468916a1769ccb8a7e03f77b,1564586885,0,0,3,0,0.022066240872271072
9596,I2cde109ead8536c048bbe0a08083b36f924e4470,1564188703,0,0,1,0,0.015724958822084103
9597,Id1f4a36c205eb76f430b94902d61e1565d0cb071,1564847381,0,0,1,0,0.04434095939671661
9598,Ic190b441dfca74313a5d42f35cd60ccc4f6201cb,1564720234,0,0,0,0,0.0
9599,Id2dda86d938b507d022a7155ce16b3bdc1d149d9,1565004655,0,0,0,0,0.0
9600,I6e2c57751898410edcdc426d479e533fca07eba0,1565003322,0,0,0,0,0.0
9601,I29bcd822634f634d21a4529e50783fea19aca5ff,1564639147,1,1,1,0,0.015448911575901631
9602,I129ab613f9eb2884de94a18d096a2ea5418c4ed4,1565003918,0,0,0,0,0.0
9603,I85bf0696b4ac64641a00ba9ac1c920b27dcff522,1564206361,0,0,0,0,0.0
9604,Id4aa7dedcb5ce3efbaacf4f8b6795485bf467816,1564206361,0,0,0,0,0.0
9605,I5493b478a9a4cbda64148c7d54a86395448c7370,1564944379,0,0,0,0,0.0
9606,I6982010e8e360a89c7305383f9992c94008e5199,1564944379,0,0,0,0,0.0
9607,I52e25d9f9cac1a060c1ce6d8ecdfa2e1d4d4f6ec,1564724433,0,0,0,0,0.0
9608,Ife7f575f27efd36e6cff1f3ced9ba19f30a4ff91,1564995453,0,0,0,0,0.0
9609,I29330a9ae2b4971bd14deb20a89474544ba167e0,1564987345,1,1,1,0,0.007414432175065728
9610,I026b594b9a158618e8b7a27508b7aba2483ccae7,1564986010,0,0,0,0,0.0
9611,I14cadb8efeafd4ccb1dfba8bdbb258d2d2ae9768,1564982934,0,0,1,0,5.039958000349997
9612,I1728e1b8be458f42d9856e3155d20ae3555b64c5,1564896407,0,0,3,0,0.01929152234028619
9613,I2e769b80ca6f05a4ee4c0c282ead80459e700781,1564986186,0,0,0,0,0.0
9614,I977526768bac807f0fe20639180780ab96460262,1560322568,0,0,0,0,0.0
9615,I7e27b6f713434d25784ea435c5bef389bdd5abf8,1564058219,0,0,0,0,0.0
9616,I404787dad74abbcbf50976741291dff188dbdf42,1564979503,1,1,0,0,0.0
9617,Ife9bb71ee45215fb3f7a78028bd037d3974c3c6d,1564682100,0,0,0,0,0.0
9618,Ib86d416fd45eaa1db0fdd1f935e193b7c0ad1e73,1565311700,0,0,0,0,0.0
9619,I7754844958744e2302651c8e6386401fdeffd4db,1563534450,1,1,0,0,0.0
9620,I57d69658cbf8998e16c3ccb7b1d6430f8e5d01e8,1564980964,1,1,0,0,0.0
9621,I00f5a9333dd3e39cdb64952b7c542e22f0954a7e,1564970328,0,0,2,0,0.01637456195714449
9622,Ia4e7921e77a263c939d7a90bfb59c13267e5fd92,1564876826,1,1,3,0,0.01444719318243875
9623,I2f253facdc3bb242b5321d473250d63cce54b514,1564803092,0,0,0,0,0.0
9624,Id579932e3333601dd09fe3c2d72112254822c557,1564373191,0,0,0,0,0.0
9625,Id81f4e808a80e32532ba074de59509efa3710858,1564965791,1,1,0,0,0.0
9626,If38bc8ed43fe5e90ada587064b261a632a97c0a1,1564976589,0,0,0,0,0.0
9627,I28ddf289dfe5cdc7f780ddf995d6e440bcdfd75f,1564976340,0,0,15,0,0.023274757189736543
9628,I2991074f081f355eed9d03398d1eb03a39c3528d,1564632147,0,0,2,0,0.02829439987054289
9629,I10e775c5f828b1d13781226ce70dd6d2fd774037,1564963662,0,0,0,0,0.0
9630,Iec82d5dac0a9b542b413f1edc54d7e3bf30c4331,1564973609,0,0,0,0,0.0
9631,I39d9cba08546513f87ddb3ad544718a8c6055532,1563922452,1,1,11,0,0.02301156468645396
9632,I660900283a293cd19d5749e6ec9b4d4266b2cfb7,1551797026,1,1,1,0,0.04455399593651056
9633,If82ad24d4d545779fe3325b6df17590738e0354c,1563364064,0,0,1,0,0.15871616259589102
9634,If304c7accd54f6403b289c4e30825e72879158a7,1563409429,1,1,0,0,0.0
9635,I49795e1e4ce8f2e1cf5dbf4d7870b71246eed8c9,1563433494,1,1,1,0,0.009255006272837584
9636,I51760d6d50729d4d159c18059f1dc67caf937d5b,1564628426,1,1,0,0,0.0
9637,I1de7b760041ac4ce4601f1b5032fdb0a197212a1,1532066998,1,1,0,0,0.0
9638,I76ec459b1ada44e3b38425489231ac7987d4459a,1564964935,0,0,0,0,0.0
9639,I7ceeb443d931088223bcc0e554d9fe7376870676,1564953969,1,1,23,0,0.012008003936460515
9640,I0402846c445934e9b5ab40aebd9a2e4bd23d472f,1564561410,0,0,1,0,0.011912941218321607
9641,Iac91b58513b265b43be3bb988a78684b140cc10e,1564736465,0,0,2,0,0.0067175587377867
9642,I685ef5ecf4ff30fcfcb0c1d0f6accb50c72d446f,1564751275,0,0,0,0,0.0
9643,I9ac64e4947071f773a2c313c3b12b764566e0ad9,1564959005,0,0,2,0,0.2163677427111397
9644,Icda16719806cdf67eabb7fad2af391ca7da11b6a,1564959409,0,0,0,0,0.0
9645,I5b0fe005d69d5d3fb6e01c8d227ba55c0c3d0d7d,1564455494,0,0,0,0,0.0
9646,I0841267b4c6bd7fcfbfce953f07c0af5981dca2d,1564927194,0,0,0,0,0.0
9647,I50847ebacdc4b5f892187f2ae8e228eeffa99631,1564923614,1,1,0,0,0.0
9648,I751ffdf8f88aef402f2a02bac7a65284dcc82e78,1564665391,0,0,1,0,0.010253113048047584
9649,I336fa5cc51d1be8715157a3e55dc7a0abb8f2a40,1564738800,0,0,0,0,0.0
9650,I0351bd44ded32d5815c60ed4cf8f210ddc539284,1565088927,0,0,0,0,0.0
9651,Iceee5b4990f8b71a2e9ecb0dc81ee67d0b774b3d,1564554672,0,0,0,0,0.0
9652,If3dfebef426650e143d7c46d3b25f4d61c330604,1561635576,1,1,7,0,0.061234249909929324
9653,Id38600311d642a71b429e6dba9b2dc03549e405a,1565078806,0,0,0,0,0.0
9654,I9e014de3e2faecf5f6d8db581df8854140882552,1565089916,0,0,0,0,0.0
9655,Ieca4e37237c93f0b5c1ab9841684408b4073bae7,1564876826,1,1,9,0,0.0238494066243556
9656,I6a5f35557878e0c86d0aeadbbfdc6b63ce5764b5,1561640718,0,0,0,0,0.0
9657,I0422a612df0f1c74d7b1ae630b5446fdb8a71dac,1564944379,0,0,0,0,0.0
9658,I280deeef74304bf53bca17a784d9d40c6b3a1781,1565082832,0,0,18,0,0.021665847418779725
9659,I0d02e4c7bbd2b858ba6b8bcbe22ef441b718e5c8,1563357787,0,0,0,0,0.0
9660,I7eee00a5b76bb34ef544f9c2bc576e10393a46d7,1564349029,1,1,7,0,0.03669760535115961
9661,I70fd8bc84675e52bb11bcfabe1086cfdb0aa468a,1565082036,0,0,0,0,0.0
9662,I0488a7c58e2cc79b27386e4a65979c5fab4fcd52,1565075404,0,0,0,0,0.0
9663,I96b2da8d260cda9547e195181bd7eff62070c668,1565082065,0,0,4,0,0.03153052383076056
9664,I2fe165ff42dec0d749a5243da9c959277424b98b,1564761105,0,0,0,0,0.0
9665,I27221efa16a13288a46f9de6e32c587b3deb5aaa,1563965486,1,1,3,0,0.053992219663525534
9666,I0a6ad2b694bc343b08ca2bee77b72236cb4314bd,1565081586,0,0,1,0,0.006202563668885328
9667,Iaa9702e4503183981d64b2b4553b01178818ceb8,1565052764,0,0,1,0,0.025760962124229854
9668,I2034f9507d845b40365752f32bc5b50fbfe57f7b,1565129843,0,0,0,0,0.0
9669,Idea395a56d950c925e26a4382f6a34b5492da116,1565077698,0,0,0,0,0.0
9670,If44c1941f77e24e2ea05d2d2abe1ae1105d8b1fb,1565077384,0,0,0,0,0.0
9671,I2d718d52b5f71aa921625b97369e5031a4156b00,1564728987,0,0,0,0,0.0
9672,I2d60cb2a350f20b22d7a049f359df209a91a875e,1565073644,0,0,0,0,0.0
9673,I4486135752d3731f738dec8f92aba5fd79434b26,1565068117,0,0,18,0,0.021828130326814386
9674,I8a8bbc841bbbe4d9a91f2b381ef8d72c4d94c9f8,1562615986,1,1,21,0,0.058877459419459724
9675,Id0325993c6206cc660568bff9d094df514194e88,1563363538,1,1,4,0,0.06016552387612852
9676,I236e3ba5cf9f4068168f5203688e99ac00fde4e8,1560500228,0,0,0,0,0.0
9677,Ifa9eb1ddd4d0f65ed7305966fc4cf28f851ed637,1565068730,0,0,0,0,0.0
9678,I924364cbd8b9a8727ba8a80e7a40218c4edc2923,1565068730,0,0,0,0,0.0
9679,I7164c42ddd79d0a0061ff70ea01899da75bcf429,1564969307,0,0,0,0,0.0
9680,Ib0bbb9bf25c25ec52db04d727e75b5431d4a5cbd,1564987376,0,0,0,0,0.0
9681,I2480b7f59ac584c4d8d61260ed5e1f44757e80b7,1565008533,0,0,0,0,0.0
9682,I2cb63b62ae898628e58ec66a0ae88e01e80c4493,1564969307,0,0,0,0,0.0
9683,I49245ddf59df273818e37b5c309eeb61e53f6e6e,1565068629,0,0,0,0,0.0
9684,Ief6fc8e3657cc6a7447576db764fa8a99483aa60,1565065100,0,0,0,0,0.0
9685,I0acd84ca08ea218b4de4cbe073b8b73888bc929e,1565001878,0,0,0,0,0.0
9686,I47059ba1fa1b9a3e4f5c16d4695e7c1462a7bf72,1565066993,1,1,0,0,0.0
9687,If3d268c6666e4efd2cb9f987a69fe853c00624aa,1565059628,0,0,0,0,0.0
9688,I3fe4620dd4ae22264a2dfdb883241efd02d7aa54,1565059234,0,0,0,0,0.0
9689,I1c576c7cca69c12e412565a260eeef436da75758,1565057679,0,0,0,0,0.0
9690,I9f4dea786d3f8b807ecb53ad736cf4e00f9dfc7a,1565044843,0,0,2,0,0.024716793348053816
9691,I7d16a05b28aed7cb512c595021591bedec0c14af,1564562432,0,0,0,0,0.0
9692,I18cb5cb0344ef01ed6733f2fa4c64f8a521f03b7,1565047677,1,1,3,0,0.03165076474006994
9693,If0bf6ae396497721585003aa8f564bb6bffb9737,1564954370,0,0,0,0,0.0
9694,I87898a53f1e9b8a449427b447800b0b708c5aabb,1564975187,0,0,0,0,0.0
9695,I65762334bcee05a1c20e2e5bee8e43f8372c9e1e,1564989460,0,0,1,0,6.053387514888251
9696,I9906b52b57600388eef1b57113302173083e2803,1565052298,0,0,0,0,0.0
9697,I2fff794036289bc039bb53bf5bcd64b0069089ac,1564964654,0,0,0,0,0.0
9698,I50fa76ea014660c1180811b097bbf4dbdcfdc9de,1565188703,0,0,1,0,0.14289045561217148
9699,I1913e58edbc7e0b14026c6c7ad96688094f5ee8d,1564929103,0,0,3,0,0.012500643057682307
9700,Icf71a5ec6b213555c481706b7ba0e8f35fd37d50,1565163934,0,0,0,0,0.0
9701,I3a1dae14cee16fe119a5240725c9bd4c930605af,1565091479,0,0,0,0,0.0
9702,I64e7881b25a2f67ced3e2c71e894cc4cabc5ec2f,1565091479,0,0,0,0,0.0
9703,I188afb96efe5498e0ada9b5f33325d3d1c91e822,1565083592,0,0,0,0,0.0
9704,I084278b68e0fead324e0c9e3db34614f47d4fd69,1565180536,0,0,0,0,0.0
9705,Ifef2441fe4c7203520734b7e7250586e44f1d9e1,1565105396,0,0,0,0,0.0
9706,Ib9ccb5b120955ddeb80ac1c03512340c324e67ce,1565090717,0,0,0,0,0.0
9707,I32f835f68fe7f88b796b5a3522eac174fed9a05e,1565087428,1,1,5,0,1.2170719149716458
9708,Ifec2c961c574ae35f1ededd5467c8a59befe0420,1565083448,0,0,0,0,0.0
9709,Ic45b6eaa0e2d61a6315a0eb36a03150341067af4,1565163948,0,0,0,0,0.0
9710,I73107d20f17ea998f6f998319e5b60c1e7fbbf89,1564154560,0,0,0,0,0.0
9711,Ifb9798c7aa41c2948ba62ae3c3cb81474da8785a,1562712471,0,0,0,0,0.0
9712,I2b39d6828a0527c3f2e37220dba612af6063dc3c,1565170698,0,0,0,0,0.0
9713,Ibcf39c3ae179f15bb180dcf78339c3428eda13e5,1564658795,0,0,7,0,0.017386144149137604
9714,Icb713a80ce9eb929242ed083406bfb6650c72223,1564992223,0,0,0,0,0.0
9715,Iaad2a0f99c3be3678e94980a0a368181b6aed38c,1564934556,0,0,0,0,0.0
9716,I87d2cf035e01c44b7ba8364c410a860aa8e312ef,1564558096,0,0,0,0,0.0
9717,I4881fa938ad2f17712c05da857838073a2fc4ddb,1563382547,0,0,0,0,0.0
9718,I1c8bb59f6486f174b7bbdc63072777ddbe06694d,1563166827,0,0,0,0,0.0
9719,If5b55b46fac949397868b754bf64c06910bc9f73,1565164352,0,0,0,0,0.0
9720,Icc5fb585bb57a31ed7ae55591fd0fcf7bf21de87,1564674014,0,0,0,0,0.0
9721,Ib36158428ada7f3f6c5beba1850331652b0d9f97,1565155670,0,0,24,0,0.02892201671458816
9722,I6fc34488796aa1a4680a9d261d3854131b52b6ac,1565159997,0,0,3,0,0.0077296013705078935
9723,I22aca3c1624bafe8a0e2b3734157d35b6e22a548,1565144405,0,0,3,0,0.022242542223165383
9724,Ia670fc2fa3fee4efa1a4310aa9f9d07816b6fb62,1565153139,0,0,0,0,0.0
9725,I2802c7b60bfaa1468ce2355b7251fda23aa5cb4b,1565158147,0,0,0,0,0.0
9726,Ic43a8403318d226fb1082f5cf92ef82a48507797,1565155086,0,0,1,0,0.03441811476369813
9727,I56429d97ccfccd80e868811b58bb18edf0a48d4c,1565079013,0,0,0,0,0.0
9728,I8c9fad79035c93d1c99748cd949c0354e4e4323d,1565079013,0,0,0,0,0.0
9729,I70b1fbbafae667524912f4499da0d9a92f8ae47c,1565091563,1,1,5,0,1.0580965185994031
9730,Icb3bdade1cb595492e018d6ad7f99dd53fbf3de1,1565153672,0,0,18,0,0.020932172652044927
9731,I48ca12eb2ce737f5675f445bb64f87d85e2e6381,1565156870,0,0,0,0,0.0
9732,I71d74fbb4d0a11b804bf3c04c018e1d72892afea,1565154945,0,0,0,0,0.0
9733,I3b0dcb43c5e6ea112bba9e3badb76f4890b8baaf,1565154691,0,0,0,0,0.0
9734,If075cef16ce1d47d7400052611f950aee7378bf7,1564727950,0,0,0,0,0.0
9735,I2d9e5d85a59e574fbd44b16cc730d548b3742264,1565153044,0,0,0,0,0.0
9736,I104e58d3aa1baa3ff922d7f6a02a990c43110978,1565148644,0,0,1,0,0.008425028653873495
9737,Ie38602668377f99f308a5bb31236ee43deeee295,1565145308,0,0,0,0,0.0
9738,I402dcb323f4cc8be2144891cbf57414b079b0c6f,1565149445,0,0,0,0,0.0
9739,I2896aaba6a887f30cef2c6f0c4e23ae3c0f548d0,1565072069,1,1,161,0,0.01569140095231987
9740,I5fa519db4f38024a786de3b032d14037d7e51e2a,1565144780,0,0,4,0,0.06053472812513892
9741,I4f18a41c242a7e59e8ed08aa9b0d3aadea2b70ab,1565143177,0,0,4,0,0.011323896188475312
9742,Ic0767d27ad1dfb395564d6323037503225982014,1565091988,0,0,0,0,0.0
9743,Id83f6108886ec03b0a22f6adc8bb7bc50c527123,1565091406,0,0,0,0,0.0
9744,Ieeba32d94ab4b050435a362a4a05d47eec013753,1564036474,0,0,0,0,0.0
9745,I8f05907a88782d5940eeb98555a697aaa6ccf5dd,1565145721,0,0,1,0,0.016373975536825715
9746,I2f9d700644a6b0f270aa123ee9e97935c19b5cbd,1565145429,0,0,1,0,0.016374881689584554
9747,I2e6f94a35f6bd6ba3b557537dd91d60a8f027217,1564540254,1,1,11,0,0.020077517109375626
9748,If7e6642f3e771cb7182f2e7544f0ae3434f85e21,1564038348,0,0,28,0,0.011665408613885249
9749,I64f5fa7984660ef385cbb48bb88f22bfcbbb0ddf,1565136790,0,0,0,0,0.0
9750,I1dd010a0ec0fe8262ebf965299016ab38465274f,1565137258,0,0,0,0,0.0
9751,If7cf15d153d72e4bedc30e9ad52423d5121f3fa2,1558294016,0,0,0,0,0.0
9752,Idf5ac28d70675bf246a97908dbbd17773be4972f,1565134651,0,0,0,0,0.0
9753,I844e808891d3e0238e7320825c2b96d92b0b6d81,1565134303,0,0,0,0,0.0
9754,Ib2a880fa201255ea4276f66cc30fe4941458474b,1564726287,1,1,9,0,0.014116814376921662
9755,I035ca6341b8e1dc7273f53da80eb281d7b5e59d4,1565124979,1,1,20,0,0.02266874114249911
9756,Ie7d64ac133f5c130a3c20cf6ad3f7662bb3bebde,1552268812,0,0,1,0,0.016260661413695126
9757,I078fc94f20b63aa5b5e6c66e56ae2ebff4536f18,1565277396,0,0,0,0,0.0
9758,Iaec118cf0bb053b37f5473343a63c2f26c73cd8d,1565277174,0,0,0,0,0.0
9759,I864ee7b3c043253f31d50d5772098392a26c4335,1565268300,0,0,0,0,0.0
9760,I2d66349fed1fba83709518688012a622747081c3,1565268977,0,0,0,0,0.0
9761,Ibe4b48adffc839a5cab545f802710bd1f5161122,1563714796,1,1,7,0,0.13771089046323426
9762,I208de51777b5e25f08847bc9c3fb0b42d2d01046,1565255180,0,0,0,0,0.0
9763,I615ab02699dad7ad545b6f38e7134730f766f6c0,1565097870,0,0,0,0,0.0
9764,I3458f232ee985fbb893521eb59a26f5df2f33e63,1565163317,0,0,0,0,0.0
9765,Iaaea6524bb4d5b8dc18ebc4083743efbeccb3a9e,1565255180,0,0,0,0,0.0
9766,I983ee28d37fd035796198ec0bd1b69c42efb42ac,1565249885,0,0,0,0,0.0
9767,I2473266ecad0cf8f25ec3286d025bb13206edf85,1562141573,0,0,0,0,0.0
9768,I04be506fb05d72335b2c5e6f75209d8476fb5b83,1565261094,0,0,0,0,0.0
9769,Iafe32467ebf571e501e93551349406517a8462a0,1565189039,0,0,0,0,0.0
9770,I1ca9b0a8690a4eb295b624ded73698b2dc7afd07,1565253875,1,1,0,0,0.0
9771,I9bdb5c472553dc165b64665e4c262287dd1fa946,1564476618,0,0,0,0,0.0
9772,I37d346819486e917456e1928cc1b4cfb2f6e12ea,1565247349,0,0,0,0,0.0
9773,Ia9691581ab0f6ac4499f02370f19642be1e3f8b6,1565247080,0,0,0,0,0.0
9774,I3f2d458d463868b0340606d2d6f6c97bc1f4e399,1565184368,0,0,2,0,0.02517854885557596
9775,I9e0db81274123ea054539c343a58a1d9fe221740,1565177761,0,0,24,0,0.018090535672346437
9776,Idc6a03e45513f25a2bcf40f8609326da7a04d296,1565135232,1,1,7,0,0.019089202534832983
9777,Ibfe5d31c63641959ca99f7ea7191e16c7091e5cd,1565181139,0,0,0,0,0.0
9778,I23f1b31849689320208de04c110c6a4a8adc5625,1551168202,0,0,0,0,0.0
9779,Iaa3640a0af185dfba1750eabec5754408ca2bc51,1564188007,0,0,0,0,0.0
9780,I601d917f3741e0207a8ee7a365d9c2dea6422401,1565239368,0,0,0,0,0.0
9781,Id4f682e29b6b7058091d9ae54580faa1af2cdb05,1564639006,0,0,0,0,0.0
9782,I35330f43a2f75b5a0f08fec47dea8a40c1b2b902,1565161484,0,0,4,0,0.010726824371781277
9783,I826333c03e6278ee333d90e303efb27db5932cde,1565242400,0,0,0,0,0.0
9784,Ib46ea2c0d5039c88b4fc59723135c503a8c950ce,1560735133,0,0,0,0,0.0
9785,I7d9dc1fa21f46c984787056b0b5d163e313026a6,1563405802,0,0,0,0,0.0
9786,Ie555a113ab1d56d876aeeba877a1b51fdb410e96,1565241376,0,0,0,0,0.0
9787,I9579879757182af8354e7079169accf1b115c6f9,1565240418,0,0,18,0,0.02012688377515027
9788,If39543a077417604355e883bdd976d487a90a152,1565240511,0,0,0,0,0.0
9789,I4c7296a0ad1d80ba7e9aacae87699f458b5e1289,1564458277,0,0,0,0,0.0
