,_id,date,bug,__,asm,cf,nif,var,ifc,nel,lc,lcv,mc,fmc,md,sqa,smc,cmc,sw,nt,ntc
11137,Ib3f365230c6f3a1f421f4f8db678b4241fe3a84d,1567127212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11138,If44c27a577a978dcf09f159b861b6e4cb356c4b1,1567127268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11139,I840342e288dd6b1026d1cf4d09686a086f10d432,1567127743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11140,I4fc288fbea2e8186d20295e9fadec721641e779b,1567128062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11141,I03c7d56652a7c0f4d4e27df09c04dcbdf4d55015,1567128099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11142,Ia2a8a1de0c95c7ea38003e2333b2b133cf1c42f8,1567128100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11143,If76dcdd7f0965f7b7b214431fd8ac199f69e0578,1567128172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11144,Ib51d9e6dc52a460b803713c751ec2f3066da32d3,1567128191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11145,I7974b6be59f771d3c896bfa049168a28ea4516ac,1567128288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11146,Idad1262ef0865bbdd60df52c0827af63db76c7c1,1567128455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11147,I955ded137edcdaded94c12ceedac1cddda0efc20,1567129226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11148,I43af4f8f83bde95d09337b83fd2566db3aecca89,1567129848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11149,I5296e30039512ef1b66b0526d0bd9c731de1506c,1567130031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11150,I2c5ec65909a0078024fa8579408c2caf04a6671c,1567130144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11151,Ic6a5d9a022fdaa1d36eec120edb23041819bbf5f,1567131523,1,1,1,0,0,24,0,0,0,0,34,34,0,1,2,-3,0,0,0
11152,Ic273b1dd16e17629cec58b442442a0b035d7194d,1567136570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11153,I657cb8b700cc9b378166e43483d58025a5c48aba,1567139332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11154,I837ca3b655e55e3e9aa6ebea9a27f87b0743550e,1567139342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11155,I6b2a30d6066a2e793142c1f63822e7f9d916b3f9,1567139349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11156,Iba0839fb41e3a6d6b12bcb7852fc30dbdb048261,1567139556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11157,Ifbfc793b6c7e0494bec50da8c0fede7e586d38c6,1567139915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11158,Ifc844daafbd05025bfe01866180056375d05e605,1567140195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11159,I99eeddb5642f88feb7d9aad1de0d6ded7a5c4da0,1567142118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11160,If4bb1396b86a7625d043dece8a3d8215838c0d6b,1567144478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11161,I3278ea8da10df4ac2cc93eb0ec823791e03e150e,1567145895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11162,I33fce4e69bd1b1b7d6e20fc30c6c5747e01d0332,1567146861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11163,I3301e9d17cb12c5ca59f2175b5cb0b86e6733917,1567147836,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11164,I9d46a809289f7631ecfa068d2e558634a9ba1351,1567151998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11165,Icfd7cbad901088dffbf42511939f97d93a6a719f,1567155363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11166,I1adf7f6889301e436a5cafa91689a076e0839a96,1567164034,0,0,4,1,13,40,15,2,0,0,32,32,3,1,0,25,0,0,0
11167,Ib05c9e4c85c0a73fcfd15fba6eb9d0f60f2a4963,1567164284,0,0,-14,-5,0,-44,0,0,0,0,-15,-12,-2,-4,-2,0,0,0,0
11168,Idd369b50d8b4bd6dd68b30d640bbc13f5a5976c5,1567166385,0,0,40,7,30,162,33,3,0,0,56,55,21,7,3,22,0,-10,-10
11169,I7de8bb38ec396144e7c0e0bf45aaf34059ef0b85,1567167805,0,0,36,12,16,122,25,4,8,8,28,26,16,6,0,18,0,0,0
11170,Ie6cf1289a62a4d63f46b682b67bc72cd2d223bd2,1567171802,1,1,16,0,3,100,4,0,1,4,88,88,2,1,4,0,0,1,0
11171,Iadd4843b36c123db89c045626e45851b244a26c8,1567173202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11172,Idcc94f4be0d7ca815e854a2d2a271a32494a2412,1567173672,1,1,29,0,9,255,7,1,1,1,138,138,7,7,3,4,0,1,2
11173,I1d8e3b2655080a8b435e8aaf296c40823239cc93,1567175874,1,1,9,0,11,142,14,1,3,10,112,112,17,1,3,24,0,0,0
11174,I47e4ee7493170d3537734325f0362fd6a8d7a16c,1567175957,0,0,8,0,-2,70,1,1,0,0,74,70,-1,4,2,-4,0,-2,-1
11175,I6b464da835b796d7f16bad361ca8e2b521d36355,1567211068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11176,I32885b5ef96cb0adc092787d5a7f2d7cd4666da7,1567211068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11177,Ib5eb1e19d896330fc1277377761212d285ce0f0f,1567238699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11178,Id7b7b2fbf746cf69a7ad1fd2a1d429b25b0ea60d,1567257252,1,1,3,2,5,25,7,0,1,0,-3,-3,2,-1,0,1,0,0,0
11179,I0c2507d10520a65ff7fc45d8e9ee7aecfcc4ac1b,1567286146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11180,Iefbcfc30a3a1aee5dc6d5fe65f249c05b8dc6ac9,1567305880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11181,Iea994a0f426a574c26501f4151bc568461dc8aaf,1567307979,0,0,6,2,2,10,2,0,0,0,1,-3,4,3,1,3,0,-1,-1
11182,Ie925134620a5250ee52747fe8006725d5b06d73c,1567330465,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
11183,I9870174baf2ab36a1b02fddc3f6e7afdca5794de,1567330570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11184,I2fff45faaf78a6f5f7b9c7aeaee8c687108aba2d,1567330611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11185,I08c0c4585c364b02f037c2dbd3eab78840d42de8,1567331008,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11186,Ib5cb3c9c0b1518c09036d481bcfeda9d5b3cba4a,1567331082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11187,Ife363fd8828990f4d7879e36aa3282b06a3d50ce,1567331241,0,0,-4,0,0,-20,0,0,-4,-12,4,4,0,0,2,1,0,0,0
11188,I7e7d09e3ad9a4a833de2de5baedc378d37edcc06,1567332634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11189,I339f0b950d86f6d4edebe0cc10881f274c77ecdb,1567332968,0,0,-13,0,0,-55,0,0,-11,-47,11,11,0,0,1,6,0,0,0
11190,I2a5017574b71a0aa5125cf81efa784b3a3a05735,1567332997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11191,I9943f1474f63a426db9091567c344b7f31a16c88,1567333197,0,0,0,0,0,0,0,0,0,0,-2,-1,-3,0,0,-2,0,0,0
11192,I911081e0d0d22f71e50c7e00ae6283b6ae0441ea,1567333232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11193,Ic771aaaf978d7c943a087994a667e7b4bb5e46c3,1567333275,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11194,I66956e7d4242f751d6fc28d4636caa9b65f4141d,1567333357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11195,I82e4dbbf00f743d85fe1186fc1e7bdd8e84a53a9,1567343534,0,0,-9,-5,-7,-66,-7,0,0,0,-61,-58,-14,0,-11,-18,0,0,0
11196,I89b4807d10d52ef3f87b300ade406f3e6caad10c,1567347657,0,0,-1,-4,-2,-17,-2,0,0,0,-15,-15,-1,0,0,-3,0,0,0
11197,I4ecb403e9ab14c7ec6250e9279d45e507f679ad3,1567377800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11198,Ida318da74cc1818dbc4568c96f77afa962cede38,1567377800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11199,I3155453e5e2f85ee3b47ca3e24661b72e407a2d0,1567378253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11200,I4bf7e9b1efee9320865a098e89d9d2cc832f161d,1567378469,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11201,Ia21a60434575ac4a4d98f264e373b32eb39340e9,1567378825,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11202,I71ccd8008b9b5968c7f27ea293cbc8af8672fa6e,1567379874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11203,I73656400952b9ed90079ecfbc33e2bb73153a43d,1567382189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11204,I4ee3d0ae3f3eeb67c421a54afd32dba691120573,1567382947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11205,Id5a535899f0b1a7299332c2b5a3c82bd9c3087a5,1567383886,0,0,0,0,-1,-2,-1,0,0,0,-2,-2,0,0,0,-2,0,0,0
11206,I33dbfbe1799731f0cf75ea6d0690465e7e9bda15,1567389093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11207,I219d678ea8ca8b7c43278b10c02d4c6447226403,1567392872,0,0,24,0,0,41,0,0,0,0,-24,-24,-3,0,14,-3,0,0,0
11208,I4bcd7038beb843aee3fd13da1687453de68de992,1567392872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11209,Ib0a98b2ab06e2014334ffd7e3fd439f001bd60fa,1567392872,0,0,-1,-1,-1,-7,-1,-1,0,0,-376,-233,-2,-1,0,0,0,0,0
11210,I7d3059b292f485d27f068342fbc885706596a439,1567392872,0,0,5,0,1,41,1,0,0,0,16,16,6,3,6,6,0,-2,-2
11211,Id9b594cc89b9fae22bc15f165ada87ad32ccdf46,1567394443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11212,I613c8059964513ce2370543620725b540b3cb6d1,1567394620,0,0,9,0,1,30,2,0,9,1,9,9,1,2,-1,-4,1,1,0
11213,Ifa936c6fc17a9c142c2beb980b19403beaea412b,1567394980,0,0,-1,0,0,-4,0,0,-1,-1,0,0,0,0,0,0,0,0,0
11214,Idafa1da1b66888a13d4ab5c32811914bae44288c,1567396119,0,0,-3,0,0,-16,0,0,0,0,-3,-3,-3,-1,1,-1,0,-2,-2
11215,Id9980ad13f6c6805674e9c53dc8f462724822162,1567396336,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0
11216,I8c1416ebb6c82d78e39db70d242b8f07ed0432f5,1567397829,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11217,Ia5d73b20b850b7df93f05bbf2603c02b84d6b242,1567398942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11218,I1d9cdd065b715a7682289e95d67bf935c25d7cd2,1567399280,0,0,-2,0,-1,-11,0,-2,-1,-4,-2,-2,0,0,0,-4,0,0,0
11219,I48a20769df7bc0a4e99f520594adbb776861a684,1567399560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11220,Icf42a5fd2582d9bfa29679c47afc1b70e7d12981,1567399560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11221,Ib27c1d88fb419b4f0db656eecc05d7fbc93e9d85,1567400261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11222,I9f648866a0d87a26bfe82c3e5c9fdf69f54215dc,1567400670,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11223,I98c50a27fcb11d54db0ed49f82a88a402569127d,1567404530,0,0,8,3,2,22,2,1,0,0,33,25,30,2,0,21,0,0,0
11224,Id72af1e4420d9f8c9c429a3a2599d56fe996b7cf,1567404688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11225,I752e7f71a1f465896de88d927885bfe182a16fc8,1567404862,1,1,28,9,7,110,9,1,0,0,102,93,14,7,8,30,0,2,2
11226,I518de778dea40551d669df8667002a4daf0270d1,1567405495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11227,I4042eefbe9b3cca035fc8a9d52c47996c5054084,1567407865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11228,I3db3da0f651a1486bb486d71d3914afcdb7d8dbc,1567410721,0,0,2,0,2,14,2,0,0,0,12,12,0,0,2,6,0,0,0
11229,If99ea6310f5732f16f639a6ef5a7493a25ae4963,1567410724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11230,I72fa11e24d45c3ecc3d541efe2b852afcd8a3fb5,1567412214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11231,I7c02b200f4cd1c529b951d574a0437ccedf9d569,1567412295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11232,Ic56e21d61a5dcdf975a4356e2c5b050c972cba82,1567413179,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11233,Iff560734ff5b9e976bc56f141e669a89c361dc2d,1567413786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11234,I2f870699995da164a3e7adec430301ac7a53c425,1567415380,0,0,0,1,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0
11235,I9d4856cedbd6ffddd61a80c58ee2e5e401a7792b,1567423164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11236,I4e4c4d8b53f0fae8b7a06891735dea0b02b98d9a,1567426561,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
11237,I3578ae0d601bfb2a2f4ec14b6bf6a3e20bf04c76,1567431535,0,0,0,0,0,4,0,0,0,0,4,2,0,0,2,0,0,0,0
11238,Ia04da35ff5fadf1b450a12aa7afb4f2edd1b684a,1567431760,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
11239,I5fc6bd0e55bfe3abac0cb8970e685ab7c1742d07,1567432142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11240,I91b594d8f5a8a1b2575e13b4a1fa07890e275a3c,1567432371,0,0,26,6,1,53,3,0,0,0,15,15,4,8,3,3,0,0,0
11241,I27fd62de51ca0eedcc7e2e256487bda1e18bce8a,1567438823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11242,I43453c66ca158490e8ff7d10ab48fa1d71a197fd,1567458832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11243,I540445fcc861831f008e9a57cbc5900e545706ee,1567460638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11244,If330422f4d655b5d331a6fc7f6c9e4b528dc28fb,1567463380,0,0,6,0,0,18,0,0,0,0,6,6,0,2,0,3,0,2,2
11245,Ia551a81802694fd5c9258fc03812ac5b906c9536,1567464467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11246,I561100f1557bef0ee64cf8a2a08dcb4b92ef5790,1567464467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11247,I5bb938a6fd2772fa8460646522663d5535ea51fd,1567464755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11248,I277eb415961f3a62f2f2777f6e8685f39384e351,1567464763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11249,I898fb754650e3a0aa2f800364c255145a1e2f646,1567465020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11250,I2e8cc25cca943961caf815cd9bc04eaf781facd4,1567466027,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
11251,Ib733fd34cebdb9f389024a737c1255d0c0bcf594,1567466174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11252,I22bc9eef2124239cc20f067e40bf885c49cfda86,1567467386,0,0,3,0,1,12,1,0,0,0,4,4,0,2,0,2,0,0,0
11253,I31d0db3d1241f5eaef7df467487eb1322790baed,1567469239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11254,I54a2fb313d71606f47e621ebc9ee857c2ac84de8,1567470219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11255,I0c4ee8b84c03e5442d417614553218e414da60fe,1567470239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11256,I052209b91b0e85742af60177e6c733c96c8730c9,1567470336,0,0,23,11,13,105,16,1,3,5,57,56,13,6,1,24,0,1,1
11257,Ibfe51ca5250be197b5d8464914bbfc9f39163ffe,1567470448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11258,Ie65994684a91b43a1162ca0aea2001a8c8b8fd07,1567470670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11259,I4d974cec14ea5442f9dccb146528a4e95550b023,1567470887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11260,I47710133ec3edc675c21db210960c024982668c6,1567471165,0,0,-21,-1,-6,-96,-6,-3,-6,-18,-47,-45,-7,-2,-9,-28,0,-1,0
11261,I60b3632d353e19f335668325aa603640be423f58,1567471165,0,0,1,0,0,2,0,0,0,0,7,7,0,1,1,0,0,0,0
11262,Id84d59e1cfeb48fa008f8f27f2f892c4f73985de,1567471165,0,0,3,0,0,9,0,0,0,0,9,9,0,1,0,1,0,1,0
11263,I49386c2eadaa76902dbf1eb482b2b8e999f2c572,1567471462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,I420e718020ac522d8c149f55e813352f593e17fa,1567472943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11265,I557556e7652da15c83f1aed74bf9c87feb42c826,1567472943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,I9938d04a4becdb126aba55b9106fd141ca6bddf6,1567473311,1,1,0,0,1,2,1,0,0,0,2,2,0,0,0,2,0,0,0
11267,I67f28295a340f7d7e1be9b07b244259d710e2516,1567474514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11268,I2dbacd0741551c3222ab96cc434402c3f38b1d72,1567474806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11269,I0e1f5a36e289a25e3d032afd8af9da92af70da96,1567476075,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11270,I267485c81cbb17b682343eda00f6c22e4bd23f9e,1567476290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11271,I94e3d84bdaeaeb7c67b30d05984f6963e70a5e99,1567479135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11272,I0835a223a07adc2034f4439b56c5d1486e13e649,1567480782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11273,I892c0ffcac947298d0d6009374ee2c5d9afefb66,1567481920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11274,I72c100b99762010946d9b2784286af560bbdf185,1567481920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11275,Id5bf44645655fca40ad22bb1f1ad20a7c2e8f6db,1567481971,0,0,-6,-5,-1,-26,-1,0,0,0,-11,-9,-6,-1,0,-6,0,0,0
11276,I8bb74aacc1c010cfed9a0c8acffb520724f0e395,1567483857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11277,I838f213682a728ac68feeeffad3cd9aa398e227a,1567484372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11278,I54a6aaa036a1ca4901378f5dbe858ee37fe3675a,1567484372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11279,I600e263277e62f23b5bbb2466693899b254aa999,1567484372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11280,I10feaba11fd91f47a38ded71c4f9917192a8b7db,1567485544,0,0,18,12,2,39,2,0,0,0,-6,3,8,7,1,-4,0,0,0
11281,Id4d4efd197ffeac3c0db2990a118ad77dcce5961,1567485875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11282,Ie60468569074197d49e19cbd0ffaedfe88f3d74e,1567485903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11283,If672b4f0c350f4e8ff7e1e706485cffd8137236d,1567485903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11284,I0579aeecd34ba7ae7360cb46ebd36e6d0faef5b2,1567486333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11285,I9fe3bea433978822388bcdafcfa1a22ab672d84e,1567487507,1,1,0,0,1,2,1,0,0,0,2,2,0,0,0,1,0,0,0
11286,Ic98bd87d96ce627d38e1ecc2c3cb28b517ab489e,1567488258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11287,I3f9d386063767e12f530ad565e283129a0798610,1567489668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11288,Iac08c708556ff6fd808a64099e789a2b7e192800,1567489826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11289,Ifb6a4dbea2f48fd2ffa66eb737d61920aefedfbd,1567490176,0,0,-6,-2,-1,-22,-1,0,0,0,-11,-9,-6,-1,0,-6,0,0,0
11290,I2e2813b35d6e4aa5b72081130ffa018821c319b1,1567490384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11291,I07a3e07666d5e535d7a069f2243577dc9a77c269,1567490480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11292,I2a50c599aa5cc8865048c480172409a54a81e6d2,1567490734,0,0,0,0,0,0,0,0,0,0,-1,0,-2,0,0,0,0,0,0
11293,Ib99afe00eed7a955320915bab9013e47eb7a4591,1567490975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11294,Ic8e39ce7d6f78b6bdbff108bede56f92b7000dd8,1567491572,1,1,0,0,-1,-2,-1,0,0,0,-2,-2,0,0,0,-1,0,0,0
11295,Ie9371c4e943d657b9d39d8601c585157aeda206a,1567491592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11296,If51d6e314f1cba1b8350123c91fa7e4d5bd38d3e,1567492033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11297,I172136a031ff0730e575327cafb3527c9650a71d,1567493062,0,0,6,0,0,20,0,0,0,0,38,38,0,2,2,2,0,2,0
11298,I757c8ace43e79f1215ad0e817430e5ab90415401,1567493073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11299,I6b7e226bb5f3ad61a7fa338c08f3ac3845c1b203,1567493591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11300,I2e2ab3da5da547e0420e3e61f91452ef0edeb755,1567494178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11301,I059eff1479458386f3af58d1b385dd6a21d18559,1567494433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11302,I9437323e065c584b07736fd1f8a792dbeef94618,1567495019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11303,I8589befc74bbcd45934ef04ff5a020f5a614b9d9,1567495273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11304,Iac15816fd4d68206184549c7b47670f9d3137527,1567495494,0,0,0,0,1,3,1,1,0,0,2,1,2,0,0,2,0,0,0
11305,Id7ad34637e8f316a1b3e48aded8e6d9496c15fdd,1567495704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11306,Ia14cac1d1346fca3bd345de4831856d878ab1ed1,1567496117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11307,I2bb1cd8c19addda7955886b8cb582d0effe64f4e,1567496189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11308,If6a07c5b9b327e16bc53afd5a2f5a736090494fe,1567496488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11309,I9304332356d4cbec2ff42028727015469efe9d77,1567497862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11310,I288acf670160b9bcd2d04f572a902b5838b4d4f8,1567498313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11311,I7f2d3b2a3d2af3b03196b4429a132d886986b6ea,1567500629,0,0,0,1,2,6,1,0,0,0,5,5,2,0,0,3,0,0,0
11312,I9d8f8d38029707398985a91160726e4d56f4cc82,1567501883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11313,Ib8d0037aebdd370ca4858b19b2b32e26ae8e2111,1567503608,0,0,0,-2,-1,-5,-1,0,0,0,-1,-1,0,1,0,0,0,0,0
11314,I7811e613c3b3de6156a9d33814744f4a41686384,1567503623,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11315,I66ea77bb029df36477d87334edcf0f2373ab736b,1567503729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11316,I2a72ff90c9aa4c75539a0c87b915f9448e9dd07f,1567504003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11317,I7fa6183f70dd4aec420638d8945acb19e48dbc68,1567505013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11318,I8e93463570de5b896f99b5770f36908337a2616d,1567505110,1,1,9,0,0,60,2,0,0,0,52,52,2,3,4,0,0,0,0
11319,I890ee57f3c10b997441daa459cc894f42ab96a72,1567505303,0,0,0,3,2,9,0,0,0,0,4,4,3,0,0,3,0,0,0
11320,I408e62ea5df39067de687aa5efe4882a6ff8f1eb,1567505614,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11321,I66dfbf40041824cb15c40f2d6d26f08069e60751,1567506509,0,0,0,0,-4,0,-6,0,0,0,-1,-1,0,2,0,-1,0,0,0
