Unnamed: 0,_id,date,bug,__,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
3997,Ibe1b64c4c4c587dacd53112454606634e9f682ce,1562677732,1,1,1,2,2,0.4938274076987521,463,0,0,0,0,0.0,2,234,29.44106638607624,0
3998,I6cf66870952d4c652912dd50a0b9af41bdc79dce,1562679258,0,0,1,1,1,0.0,0,10,1190,0,4,17.688993055555557,36,700,8.172416301983503,0
3999,Ic47efde4a5c4dff204b6faca78c0d1ec99ec3aac,1562680053,0,0,1,1,1,0.0,0,0,12,0,0,0.0,1,705,9.133784362110973,0
4000,I1e7ce371d8abd2eb80aad70935695f61b6374ff8,1562680150,0,0,1,1,2,0.2899860470332091,117,1,403,0,0,7.409224537037038,7,230,11.81846730094558,0
4001,I4273faa26e23dd237078c02439c1bafa2904fcc5,1562680417,0,0,1,1,1,0.0,1,1,62,0,0,10.874085648148148,5,192,9.080455944738867,0
4002,Icd99d93ac98a0f8088f33e905cf1ee3fe410c024,1562681062,1,1,1,6,17,3.3935490449852885,48,92,4416,0,2,3.213455504115226,259,232,27.40907856855544,0
4003,I6088d14d864410159ebf228d9392d186322fd2a5,1562682366,1,1,1,2,5,1.4531581994246905,97,17,1302,1,4,81.09336805555556,50,705,16.011096816866466,0
4004,I9da9101368ac4edfd7651e3f996b5f2dbe51b6c4,1562682815,0,0,3,3,4,1.5729602626838717,86,10,141,1,0,27.396192129629632,178,30,9.36081379888676,0
4005,I1c2a7502b99491ef0ff68d68c9f439503d531ff1,1562683129,1,1,1,3,21,2.964702636575875,618,441,8187,0,2,0.0,584,196,53.90566462874831,0
4006,I10cf24a7f10359b1b4ae63c9bb1946735b98ac9b,1562690751,1,1,1,1,10,2.333488053689555,206,262,1705,1,3,183.03978819444444,36,351,101.00607515468457,0
4007,I117fab938787819aae1cc4371354888701e4e54b,1562690766,0,0,1,1,1,0.0,20,10,294,1,3,0.0,7,343,93.00605522541169,0
4008,I576d911deec98e13211304024a6353734d055465,1562709777,0,0,2,3,4,2.0818849163332125,63,14,5277,0,0,5.508431712962962,37,706,144.7629065698461,0
4009,I07b8cd5e9b71fea6a162ca423186b4df7fd49355,1562710288,0,0,1,2,2,1.7264677488537048,17,97,7195,0,0,6.713211805555557,25,688,103.07981756540858,0
4010,I9930b94bae35eac0f98c0fa62963b300bc8d7e49,1562710889,0,0,1,2,1,1.0,4,30,397,0,1,19.059907407407405,11,688,99.33972978686306,0
4011,I153684a2b98589ae812b42268da08b65679e09d1,1562712611,1,1,2,3,3,0.4937452365901114,107,0,7096,1,7,84.03313271604938,36,156,22.03848927552868,0
4012,I92bd58dc681c57c92612fd5ba7fc066aea34e95a,1562716664,1,1,6,51,70,4.8566486078339315,11221,3776,97616,0,2,1.1844027777777777,1131,690,97.23355582294045,0
4013,I1a63f6ae5fe6b8b6fb4f493837b12dbe3c2860d4,1562718578,0,0,1,2,25,4.436671868167734,330,4,43128,0,15,37.618934259259255,367,851,34.53916612037316,0
4014,I3db062b37860bb0c6c99a553408b47cf0313531e,1562736890,0,0,1,2,5,2.229986189482494,82,0,0,1,0,0.0,5,409,7.160101164433305,0
4015,If168215050fdd31fa43ef125c42e0f8796259d4a,1562736952,1,1,1,1,4,1.8274230827680011,64,21,15633,1,7,14.619921875,477,407,11.075812693010981,0
4016,I98d30f599f1c4c71b91724ac394b8761d1b70b7d,1562742928,0,0,1,1,1,0.0,8,0,7205,0,7,6.205208333333332,159,610,7.082201686119043,0
4017,Ide1b199f106172b41dd77c1f6e0d662fccdd8cc5,1562742994,0,0,1,1,1,0.0,56,0,0,0,0,0.0,1,610,6.213888179461177,0
4018,Ia147bb053adc098bd696dbdb01553c23222f8134,1562744192,0,0,1,1,1,0.0,4,0,862,1,0,5.285891203703704,38,20,1.0,0
4019,I637085b8866d561b9ac21a6612b3bdad8cf6c99a,1562748425,0,0,1,1,1,0.0,1,1,8,0,0,0.5425231481481482,3,192,7.720263614027628,0
4020,I1b97bedd547d336863c65d9418d8f07edf69ccd6,1562753438,0,0,1,1,2,0.9895875212220556,21,4,1985,1,2,0.779681712962963,42,681,29.914010031703462,0
4021,I4b5ac91bd2811a9eca7c16dc1da68cfbf0314b4f,1562754872,0,0,1,1,2,1.0,2,2,1104,1,0,17.69414351851852,18,273,3.5068355643664133,0
4022,I7d3ace07f3b0efd59673034f3dc633b908345a88,1562762703,1,1,2,5,11,2.8972741562358033,1024,5,644,0,0,0.0,56,727,48.45591713611761,0
4023,I5a9e22f1c98f5db9caae1681775017da5aa67394,1562768820,1,1,2,4,9,1.4902455171156412,2269,467,11772,0,1,2.277295524691358,77,708,17.815237299381963,0
4024,I1b2e57429fd5a8f107a848a4492d20c27f304bd7,1562772395,0,0,6,10,17,3.671878119182473,665,670,14864,0,2,18.946190972222226,130,718,36.12350817510417,0
4025,I2ff717642480270659640f098cdf509d479d3ca3,1562785907,0,0,2,2,4,1.2981741683261767,210,33,138,0,0,66.59132523148148,184,34,4.241622957775649,0
4026,I7e6910e0d3581b82abbeeb09f9c22a99efb73142,1562792979,1,1,1,8,15,3.265103084773742,86,94,3914,0,2,14.039335214120369,303,236,31.90735297078212,0
4027,Ibf3263ad0f293326695c22020a92a6b938ef4f65,1562799043,0,0,7,52,74,5.166936513665342,108,2733,105770,0,2,2.392988297325103,1235,695,107.51767671672344,0
4028,I41b053b7d5f5b4420b72d6a217be72e41220d769,1562804280,0,0,1,1,1,0.0,3,0,552,1,10,175.37625,30,178,4.342815695404925,0
4029,I0996df39a561b50822a6e42e770d96421d6b4965,1562807787,0,0,1,2,28,4.612907912604318,688,0,74333,0,37,10.602445436507935,813,851,42.77692641625388,0
4030,I41e3ecfeae42d877ac5443a6bd622ac3d6c8120c,1562821204,0,0,1,1,1,0.0,65,44,2351,0,27,0.0,85,430,21.990049130648774,0
4031,Ie8ed9c34af6f257bba1adf50b6487c4714289a21,1562839913,0,0,1,1,1,0.0,11,8,361,1,0,20.76820601851852,3,274,4.719384203331644,0
4032,Ic30a6e9e49a67f93419547ea2c61d87109959393,1562842410,0,0,1,3,5,1.0968629673331742,104,17,6074,0,2,12.905421296296293,95,229,9.274224692818027,0
4033,I62ff3518b775b502ad10c2bacf9102db4c9a531c,1562842772,0,0,2,3,3,1.0211191885631823,22,3,3329,1,4,17.449598765432096,21,1726,9.368300496246157,0
4034,I165f7e2c690d1cc7fa55fb23e5621320cf58bd77,1562846916,0,0,1,1,4,1.7033848993102918,34,0,30280,1,9,15.805338541666664,810,611,10.440180546936867,0
4035,Id445c5d44a437512c65c46a029e49b7fc32e4d89,1562847082,0,0,1,1,1,0.0,34,0,0,1,0,0.0,1,611,6.713941948971533,0
4036,I3edf0a31bf6d6e5023f47f01ebc92ed057357278,1562854594,0,0,1,1,1,0.0,1,4,162,1,8,678.7807407407407,30,6,1.0,0
4037,I3104efcdb8fa81a550900e8d06299e50296386f3,1562859558,1,1,1,1,2,0.7219280948873623,3,2,422,0,2,71.2988599537037,24,696,73.88754305468844,0
4038,I330bf9e419852dffa0f2dee94b56226367488dd1,1562859845,0,0,1,1,1,0.0,10,6,292,1,0,0.0,37,55,2.1063281731719483,0
4039,I777ffe3f4d5f6407c87e3866cbaa890017204cba,1562863189,0,0,1,1,1,0.0,27,17,415,1,0,0.0,14,696,71.54250249113655,0
4040,I5f78bbe09362f4d95eb15556617bdbd809a7a55d,1562864781,1,1,1,3,22,3.6070935784128815,239,222,7073,0,2,4.601818576388889,493,192,32.21407936169336,0
4041,I1a7d475e8bb1dad61ecd286df45e4239e5bef072,1562867284,0,0,2,3,5,2.9338082530253513,110,76,9137,0,0,0.0,59,698,79.82754334915438,0
4042,I6aab92138550c5062fcb1bed86171e0850d1eb38,1562877851,1,1,1,4,9,2.238520953776038,868,739,2340,0,1,35.11829089506173,60,237,28.252568028707504,0
4043,I687d45e092d721a6c22888cc7ddbe420c16a5af9,1562878298,0,0,1,1,1,0.0,13,3,988,1,11,64.22947916666666,25,11,1.0,0
4044,Ieb35e26912b047718ccbfcdc926625aec1cd8c87,1562880299,0,0,1,1,2,0.8314743880097293,8,30,1631,0,1,4.342256944444443,30,695,62.514423421583174,0
4045,I7c08f6e4fa958c6ee6241e9083f7311515a97e15,1562885021,0,0,2,2,4,1.8169356057479047,14,21,2998,0,1,9.616119791666666,44,696,63.531978399558646,0
4046,Id9ae5af462bc0819e8c9a8dd038ce9746297ad5d,1562913937,0,0,1,1,3,0.9568190339778362,62,42,11337,1,7,6.115952932098766,324,409,15.810915433244185,0
4047,Ibae7a87417be49941a5e4970c25df2ff48b346a7,1562913965,1,1,1,2,2,0.4394969869215134,22,0,689,0,2,213.50059027777775,14,312,3.2603986440948565,0
4048,I2fe27543b81a160fb6f6b8e8444a7a35f3661433,1562916811,0,0,1,3,3,1.4168824536053326,54,14,4582,1,3,10.311253858024694,67,141,6.5381839976660014,0
4049,I2ec2ef487a03f013049915d9063751c75a78408b,1562920271,1,1,4,4,17,2.5881848537488388,494,546,4112,1,15,101.53131558641978,66,345,91.73530996298942,0
4050,I3680a916e4b45336df837c72ac7bc555d37f3a9b,1562925499,1,1,1,1,2,0.6316198184485629,106,1,892,1,7,38.598587962962974,32,350,4.64124170582588,0
4051,Id308f042f979910ec7d9396a0a8829ca2dfcd878,1562926534,0,0,1,1,2,0.2498822928331855,39,9,1104,1,0,1.650613425925926,20,273,3.4442503807323805,0
4052,I82b41f719ffeb8ec240175cc794ec404555e2e1c,1562927472,0,0,1,1,1,0.0,2,2,310,1,0,2.753356481481481,5,193,1.4005407390010212,0
4053,Ief531e4b68fcb0dbc71e263c185fb285a9042479,1562928844,1,1,1,3,6,2.0593434999177487,254,81,1109,0,1,2.5510069444444445,44,237,21.469621204788503,0
4054,I932546867d78c5c0c3d2c9dabd13287f6837f458,1562930413,0,0,1,1,1,0.0,4,1,128,1,0,0.0,8,14,1.0,0
4055,I1f75d226542ab2bb0123d9cea143c7060df226d8,1562935296,1,1,3,3,5,1.7962948692134482,47,44,915,0,0,0.4496412037037037,50,691,35.50163927242219,0
4056,Idd1eead3b1e9a90ba39d04019ef32200deb4c983,1562937294,0,0,1,1,1,0.0,9,1,1079,1,6,219.48168981481479,57,311,3.794144595626929,0
4057,Ieb07d00bcae182376d7be6aad111c84fbf784354,1562938818,1,1,0,0,0,0.0,0,0,0,1,0,0.0,0,141,7.855920268030362,0
4058,I92481b0e7996747d70081d575a47768222219506,1562940200,1,1,1,1,2,0.5004269841857644,227,9,407,0,0,0.4295486111111111,8,239,23.21515565777056,0
4059,Idb6542298dff85a0926aae761f6317ea155293db,1562941010,1,1,1,7,10,2.843479584343483,62,40,3229,0,2,12.05351851851852,305,240,45.56459478419506,0
4060,I3770d8952e12bb12d8bdc326635008843cd8a6af,1562948208,0,0,1,1,1,0.0,2,2,1164,0,0,0.0,3,709,119.55898651505147,0
4061,I7c646539351edc35243ab950d335f4018cc4c0e9,1562948934,0,0,1,1,2,0.5435644431995964,15,1,1255,0,0,1.4276099537037037,10,709,121.0113749601048,0
4062,I262958f340e9a5ac9cc9b3db9e9910381e457478,1562950713,0,0,1,5,8,1.7425308311348269,124,135,2492,0,2,0.0,100,239,27.18925819088133,0
4063,I20e3acee4272f05a9f31a7bb4219fc2fe751e6b3,1562950713,0,0,1,4,16,3.8836216075911514,60,45,3303,0,2,7.982054057734205,343,240,41.456189046675505,0
4064,I9c0628b84909bc7181125f09db730c80d490e485,1562975111,1,1,2,5,13,2.495625873908783,634,173,10842,0,2,4.980735398860398,100,705,119.44749098335492,0
4065,I7895242a05bd7d642bf33250212cd5e3e717254c,1563000693,0,0,1,1,1,0.0,6,1,205,0,3,185.59660879629632,10,6,1.0,0
4066,I551c8ace258bd54b95bb204c8bb34bccd1c4b615,1563008174,0,0,1,1,3,1.2983815727004289,47,101,1105,1,0,0.0,3,337,76.66104578785678,0
4067,I197a5ba6403aac11989ffa951dbe35bd0506de91,1563016919,0,0,2,4,3,1.8709521417741672,52,2,3500,1,17,50.41984953703704,61,1725,11.067586592964142,0
4068,I60269969831c0822896e87b3f2332ded71748f42,1563048433,0,0,1,2,4,1.6909298762342893,22,9,5336,1,0,30.35901041666667,18,59,5.317833132102799,0
4069,I25495a45042c2aa39a39cb7e7738ae8e831a9d26,1563066947,0,0,6,25,26,3.9521851560345502,137,224,31417,1,2,1.9418104091995216,617,703,164.19202405717252,0
4070,I465f10533cc76d8160e56bc49eabaf8127ac4e61,1563094234,0,0,1,1,1,0.0,1,1,866,0,0,1.6647222222222222,36,194,1.7385099243079558,0
4071,I044be69f8f2bc005f58a0d63db05129add15f674,1563095487,0,0,1,1,1,0.0,3,2,876,0,0,0.0,39,194,1.7368046977452498,0
4072,I144a9a1e1181585bbe621898c4a3e6a007a38322,1563098627,0,0,2,3,6,2.3167416073105485,41,22,3557,0,12,4.734007936507937,276,192,12.153553654468134,0
4073,I15e258fe03ef07dbb4ece79f52cb0d0353c8b0b1,1563101712,0,0,1,1,1,0.0,5,0,293,1,0,0.0,21,192,6.4357464915823925,0
4074,I0f7f5292000ccad91bc9526e40fa4d0ec3a36e43,1563126757,1,1,1,1,1,0.0,6,7,1626,0,1,0.0,22,697,30.904108055153213,0
4075,I4d1cd4513142edeea1a983fbfde46c2fccecab2a,1563138584,0,0,1,1,3,1.5763400991146803,39,21,1869,1,38,77.68252314814815,149,37,3.0933248141971896,0
4076,Ib5eb21c1c98495afc51aa08bd4404bd9d64b5b57,1563142063,0,0,4,52,69,5.896945560785032,286,16,105271,0,3,3.4605499063051144,1232,702,102.12960414575899,0
4077,Iad8f037de88c2657734b8a1b5c73fc708d3b5924,1563179165,0,0,1,4,5,1.0854352782681036,0,123,1717,0,2,21.01188194444445,129,247,36.18159688568264,0
4078,I09ee44d0121b7ced001b8195f9fa81b5225cb0c7,1563179165,1,1,1,6,22,3.9449526932217873,166,141,5856,0,2,0.09319796698872786,455,247,51.680286827552884,0
4079,I081f157c289642454e9f0476747b2131dcd4e16c,1563179165,0,0,1,4,7,2.330254362049712,226,11,524,0,2,14.514367766203707,102,250,56.373794665574074,0
4080,Iadec8a43d439931bf58925f149a1d32b3ae29c36,1563181261,0,0,1,1,1,0.0,2,1,169,0,0,0.2194675925925926,19,240,19.201109102620233,0
4081,I19b96f939c7e2fbc5d8befe3659156ee4b58daef,1563182633,0,0,2,3,3,0.6702253494603021,109,8,882,1,5,98.98063657407408,14,144,8.970447236372996,0
4082,I43c980f78ed75fa6ace90f237cc3aad46c22d83a,1563185230,1,1,1,3,4,1.7010754699888258,103,48,1875,1,3,13.218324652777778,26,701,10.420744074678073,0
4083,Id6e6b121e8c69d6324a15cb46b3b9937dfe7a1dd,1563187254,0,0,1,2,3,1.6295147162246482,378,3,437,0,0,0.0,14,246,31.661941502329988,0
4084,Id11c9c1681d8785bcc52f0f42064339194065649,1563192728,0,0,1,1,2,0.9656361333706098,21,2,613,0,7,11.18384837962963,36,697,29.099067945831194,0
4085,I6c47debcf32fc0c519b18fc1c169d2fc14a2b6a4,1563194172,0,0,1,1,1,0.0,2,2,889,0,0,44.77847222222222,4,611,6.250613482000363,0
4086,Idb8e87cdc92692610e12a4b8a68c34b129fae617,1563194623,1,1,0,0,0,0.0,0,0,0,0,0,0.0,0,732,130.35230194220122,0
4087,I63505e22ff7704f25ad700d46e4ff14850ba5d3c,1563194950,0,0,1,1,1,0.0,0,44,1147,1,16,54.69809027777778,44,294,5.034163119830507,0
4088,I2d583f04977c8bc8cb6bbd33d239277690bbec54,1563195559,0,0,2,3,2,1.2406705316766886,17,5,1122,0,2,6.850027006172839,23,700,138.6465068024911,0
4089,Ib570881c9623695d2ae3194fa8a97b0a681a3250,1563197574,0,0,1,2,4,1.9907276110992356,18,21,2100,1,2,1.1637528935185186,175,42,5.196878818298374,0
4090,I87dae0b44691246a1f79df454afb190f944cc886,1563199152,0,0,1,1,1,0.0,3,0,0,1,0,0.0,1,238,11.438668965148018,0
4091,I9f7c9739abeb53c424112aaeed33444eeefdfbbc,1563202480,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,91,0.19057546468581185,0
4092,I8aba3934ffa994b1a19fc442cfe3e05642792a25,1563203235,0,0,1,3,3,1.422961245341417,42,0,920,1,17,72.1635725308642,46,1727,10.350564875746043,0
4093,I718ad6075028e922a1a046b22fd01a1315421be1,1563205711,0,0,1,2,2,0.9998061328047112,90,93,749,0,1,1.6317650462962965,29,240,17.562135841949402,0
4094,I203d51f1fcab7d8574d9309c22b404f8e3de43db,1563206645,0,0,1,1,1,0.0,79,36,1061,1,0,0.0,6,13,1.0,0
4095,Ic35d71bd1da9078b4bde6aa2ed62d54a8b95b0e0,1563226117,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,192,9.666814274348704,0
4096,I8ea8e06e145aa2420655cbe4884e60f36acfad7b,1563227930,1,1,2,3,5,1.7332062193464952,15,5,2611,0,0,22.07258101851852,61,195,15.556671463070648,0
4097,I416e3c1035d555d67039e45a4fdd1deb9b2184ef,1563230122,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,11,0.0,0
4098,I459a3b4c31f09b9785c0eca19b7756f80e8ef54c,1563262974,1,1,1,1,2,0.4854607607459134,38,0,1664,1,25,75.33521412037038,125,612,7.543677724704003,0
4099,I636268c33f1ea9858c214fe275f271538186ed6d,1563267167,1,1,1,2,2,0.6500224216483541,6,6,1310,1,4,0.0,46,141,5.762275082648348,0
4100,I0c4783195c2670f89c3213dce2511d98f21f1cf4,1563279924,1,1,1,2,2,0.10500149581279876,37,108,746,0,1,1.8099421296296296,27,240,15.139548360758445,0
4101,Ic220d997a0dc3bf4109ab964cbb6a25ea5c0c9da,1563281110,0,0,1,1,1,0.0,126,0,2027,1,0,166.78045138888888,11,350,3.7029620552443943,0
4102,Id3ee737fba1c6f1e37910593dfedf9c84486d398,1563291654,1,1,1,3,4,0.8090910778519507,33,2,4282,1,14,0.0,100,27,7.0,0
4103,I66ab2958b0737360896b40bf30c5ca3c2cebbae5,1563292671,0,0,1,1,1,0.0,8,3,268,0,0,0.0,14,240,14.553508432569034,0
4104,Ib575fcc59b814ff263b431362df3698839a282f6,1563293645,1,1,1,2,3,1.118363596334203,43,2,1133,0,0,0.0,27,45,5.99220704222699,0
4105,I356f94a915dd9779584ce3fe31e56e5474b9ad37,1563295463,0,0,1,1,2,0.5586293734521992,23,0,1750,1,31,61.5063425925926,106,700,78.19669111771766,0
4106,I81206462752228d5ac81408fb1e3fb86ab36796e,1563308797,0,0,1,3,3,1.3180945160030575,20,13,804,0,1,1.7084953703703705,47,250,33.99335948066537,0
4107,Ic1923119c8cf3a60c586df1b270c3af0c9095f29,1563354302,0,0,1,2,4,1.7668503928369432,176,17,954,1,2,32.53246238425926,18,710,12.741451810918633,0
4108,Iec13a8b113d523ed11493fa713e7c6df8895b9ed,1563359895,0,0,6,12,29,3.072095646072189,632,404,16984,0,45,71.97827044753086,816,698,67.11659785737885,0
4109,Ia54f2098c3b85549681198a487a31e8ce8fc59eb,1563359912,0,0,1,2,3,0.9450335849632644,73,4,965,1,2,0.0,15,708,10.708935015628985,0
4110,Iabb1b429af5210faffc6477f52b5020b3aa1fb50,1563360605,0,0,1,2,2,0.9182958340544896,27,0,877,0,0,3.042962962962963,12,698,68.48978585390749,0
4111,Idb73c92b9e4dc243a276885e5333fafd2315134d,1563366824,1,1,1,2,2,1.1335077867831314,80,22,959,0,2,0.19951388888888888,134,48,9.029785070435967,0
4112,I1a6db113d52d563f59ae8fd4f0e130858859e68f,1563368315,1,1,1,1,4,1.457424881409171,29,9,3929,1,35,48.601400462962964,272,73,5.441275253485769,0
4113,I5a249a77843a8bd438006af0fa1d8b4429ee25f4,1563368892,1,1,1,4,4,1.901288769653191,43,5,2373,1,3,2.0220341435185185,37,710,15.530885920081793,0
4114,If9ff24fea6d087b4047a9f6e50f99f449f9b1c52,1563375378,0,0,2,3,3,1.584962500721156,25,8,5029,1,0,1.5778819444444443,92,144,8.022329518834779,0
4115,I6178e0552630f2eb11f0ad95d77f23527708e5ec,1563378423,1,1,2,3,2,1.9219280948873625,6,4,48,0,0,26.84143518518519,211,700,127.52968592180426,0
4116,Ieb160188f9d50385076b8e9f08ccc4cebb02bae1,1563378589,0,0,1,1,1,0.0,3,3,17,0,1,123.66125,7,700,125.19125385117529,0
4117,I89cf961273c2afab3b6b9f6c63878816314e9f43,1563379192,0,0,1,1,1,0.0,6,8,368,0,2,13.800706018518516,8,727,11.5956094324647,0
4118,Ie1a854bf6f47d4ca9e941b6ccc64dc24ff32bd19,1563383225,0,0,5,51,66,5.0219236462462735,843,843,116226,0,2,1.8525578703703705,1310,700,125.01186784183015,0
4119,I246dc9c468ee35586a8332ebdf41f23521adbc6c,1563383364,1,1,3,3,5,2.2810361125534238,11,7,741,0,1,15.017334104938273,82,244,21.352192059070337,0
4120,I82554ef20ea35e0087fd9ecd9548c2dfeacdc617,1563385311,0,0,1,2,3,1.5088947049859107,50,0,0,1,0,0.0,3,409,11.573513303941406,0
4121,I67fe56eef492e12421e5c8cb8d618dc2a46c82ed,1563386989,1,1,2,3,3,1.217597863331399,50,27,1745,0,2,1.1920949074074074,31,700,63.20139741292294,0
4122,I23d617018009520aad3832e0425ed0a53c51fd1f,1563396881,1,1,1,1,4,1.7833312587113983,364,0,0,0,0,0.0,4,244,15.675540183407529,0
4123,I40f6790970311b020a7cab72474b71f4e2aa32e9,1563396881,1,1,1,3,3,0.5827565092733635,265,6,401,0,1,2.6826003086419754,33,251,33.59991956737316,0
4124,I7fff885fd79ee0117c1c62654b2fd4b1877708da,1563403696,0,0,1,1,1,0.0,22,8,954,0,0,0.0,35,700,58.99825743987125,0
4125,Id87eb00ddcb104ba8e7a0d2f6cf324a77a84f4a9,1563423586,0,0,1,2,3,1.4505820084462415,48,0,0,1,0,0.0,3,410,5.749271153264841,0
4126,I5a2bf9bdbc505aa9258b69381e24f21df71d12d1,1563431677,0,0,1,1,3,1.214508943283929,37,8,9699,1,7,7.519209104938271,235,406,8.252275810737808,0
4127,Ic10340e4639d6e37aaaeb6b05191659ffc935905,1563437043,0,0,1,2,2,0.0,25,0,0,0,0,0.0,3,276,3.806307057526452,0
4128,I2f8bebd979726f6fb7d1357408eab667e74c92c9,1563438304,0,0,1,1,1,0.0,1,1,25,0,0,0.0,1,275,2.8050482317493968,0
4129,Idd6299fd7397840000139ce4fbea43a95ee76b1e,1563452439,0,0,1,1,2,0.28639695711595625,20,0,889,0,5,0.0,15,34,2.5323385092191955,0
4130,Ifd34c292fd1b811c60afe3c339e5edd3f37190c8,1563457111,0,0,1,8,9,2.339173418267382,45,151,16017,1,109,40.68762615740741,873,715,22.077372856148234,0
4131,I228ed93f9466d1a22f8796964f5d2f056ab9b62f,1563457337,0,0,1,1,1,0.0,4,2,888,1,0,0.0,41,710,12.126856031190414,0
4132,Iaa8173f06c39ab377b42988c65014fa4f172c96f,1563460029,0,0,1,1,1,0.0,1,1,141,0,2,223.9338773148148,22,607,9.23813664893222,0
4133,Ib4c594bd032107fb1245bfe18fc80392fbab0730,1563462173,0,0,1,1,1,0.0,5,0,2442,1,0,1.7170717592592593,4,193,7.954902640566659,0
4134,I3bb00eddec2a7da02cb929860f4c95cf477c848c,1563462607,0,0,1,1,1,0.0,1,1,511,0,1,295.59190972222217,2,79,1.2783110800216628,0
4135,I9e813a0dfe2adf4cb651af9b5cfc8878fa71c041,1563462703,0,0,1,2,3,0.5684754549245341,100,174,1034,0,2,11.976882716049385,95,312,129.53290475320023,0
4136,Ic29f8b587c8c77472260836a5c3e13edaded13fa,1563470832,1,1,1,2,4,1.6217969723781491,767,50,628,1,38,0.0,99,900,53.467346935818824,0
4137,I45932d5aeec5ba45180fb255ea17898beb6c3bd2,1563472265,1,1,3,8,11,2.203992184868432,418,377,14804,0,2,0.7309385521885522,245,701,75.91389464601684,0
4138,I57821f6d9e4950707442b5713734a316727ae96a,1563495472,0,0,1,1,1,0.0,0,38,971,0,0,0.0,37,700,63.36351429176521,0
4139,I31a311c9ea24e959d5d641c66c4ee77f0c98a2ed,1563495547,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,701,82.56701989703231,0
4140,Ie098db74bab580903d813de05e9d015ea4b5ac75,1563495602,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,701,82.55040351234045,0
4141,Ia9a8fb5dcfb74e86b9366849810dd3edc1f898dd,1563515297,0,0,1,3,6,2.0769090873227105,25,10,1543,0,0,1.7129996141975308,150,251,28.222390049551105,0
4142,Ifc52c72c6b99c5d370476685271baa43ad907565,1563519132,0,0,1,1,1,0.0,16,1,1374,1,29,63.36903935185185,115,924,3.3553267591278866,0
4143,I0e8ac1eb70ddd3d503096c4b672397673c1ffc73,1563522728,0,0,2,2,3,1.4833557549816874,5,7,816,0,2,111.62290895061727,47,612,7.981604068867936,0
4144,Ib1bf0bf22727110b8073b415b145034acceb6787,1563525968,1,1,1,2,6,2.1204124852517565,261,78,1745,0,1,45.91967399691357,24,69,40.118708630412506,0
4145,I6192096521664476e82d5a54b80e352e47397cfe,1563535088,0,0,1,1,2,0.9410313090323236,81,0,0,0,0,0.0,2,88,15.414432559269795,0
4146,I7c9365ce42c760ab95bc68b036212120895c89fb,1563536382,0,0,1,1,3,1.1867027515289317,76,0,546,0,0,0.0,11,69,39.76489748571231,0
4147,I67dbb02a66fcd71635eaf769ed051b106fb1a3f6,1563537603,0,0,1,1,1,0.0,4,0,9478,0,6,1.2884375,267,409,7.175888304101759,0
4148,I55e3b6df04699b8e45bc37b99997463f45ee114e,1563538631,0,0,1,1,1,0.0,1,1,41,0,0,0.7183564814814815,3,250,17.135961125816937,0
4149,I0737f9cf175f2e2fe4b1208e7d1635fb4c0c9560,1563542107,0,0,1,1,1,0.0,0,5,5,0,1,0.0,24,294,4.860092789413952,0
4150,I7100066c2fcc297186a1e6205d0055db344283ab,1563542131,0,0,1,1,1,0.0,0,5,5,0,1,0.0,25,294,4.860060137559406,0
4151,Ia175919cb79b730a658250425f97189e27d7fda3,1563550896,1,1,1,1,1,0.0,12,4,1999,1,16,0.0,135,16,1.0,0
4152,If9d6af3897fd46ed05ed974e3abb47de886ba19c,1563578923,0,0,1,1,1,0.0,12,12,933,0,0,0.6332407407407408,39,701,50.634073839988524,0
4153,I7b7f28b265f1bffc77c38159056a46fa37b04127,1563583085,0,0,1,1,1,0.0,0,138,138,0,0,4.165752314814815,7,701,49.468065012663715,0
4154,If0b7cd16dd1f2f7acfb2e562dbf1a2b5487162b5,1563631290,0,0,3,6,6,2.168120257170009,28,9,7507,0,0,0.0,166,716,158.07871381608325,0
4155,I41245582f95f8a31e0d1990eac7aeb2a9c29cf05,1563705662,0,0,1,1,1,0.0,1,1,53,1,0,17.724652777777774,9,12,1.0,0
4156,I7300f6cfdbcf574103764991cb75172a252a3400,1563710653,0,0,1,1,1,0.0,2,2,196,1,12,60.91612268518519,21,297,58.68357060350604,0
4157,I82e0cb104d112264e4ea363bb20b6d02ac30b38e,1563758872,0,0,1,1,1,0.0,7,0,48,1,5,888.2856944444444,7,522,1.6235271857520213,0
4158,I1702d4c630bb891fcb8b59e775dd3f1673cd8640,1563773665,0,0,1,2,4,1.9257782968311128,75,0,0,1,0,0.0,4,413,8.220623754269196,0
4159,I2ec83b4df8ec554b4bfbbd590eb1049c341a415a,1563775065,0,0,1,1,1,0.0,8,6,1732,1,5,3.546770833333333,50,413,8.948019521252148,0
4160,Id2c07ccba7c514ec3a4bbd493edbc68ae5cd6250,1563807176,0,0,1,2,2,1.0,6,0,3939,0,0,21.308107638888885,49,1728,8.117980993310619,0
4161,I565147a617ed8a1337d2c8251d98a6779f2812c7,1563833776,0,0,1,1,1,0.0,3,2,7215,1,7,4.226296296296296,161,607,5.926567691634298,0
